date,open,high,low,close,volume,dividend,split
2020-01-02,56.425349655753884,56.425349655753884,55.71891758413267,55.870933532714844,14460700,0.0,0.0
2020-01-03,55.66525970914738,56.02294948942215,55.52218447927398,55.78150939941406,26388900,0.0,0.0
2020-01-06,55.70103596619846,55.96930162758451,55.60267109441422,55.897762298583984,22541700,0.0,0.0
2020-01-07,55.72785749442692,55.78151198731212,55.42382219044288,55.46853256225586,15607600,0.0,0.0
2020-01-08,55.51324150836878,55.906697521696856,55.40593253194824,55.674198150634766,11451400,0.0,0.0
2020-01-09,55.84411361881183,56.07660962571368,55.70997907674874,56.06766891479492,6854500,0.0,0.0
2020-01-10,56.12131925125789,56.20179929318156,55.96036257859359,56.031898498535156,7410800,0.0,0.0
2020-01-13,56.0497757591793,56.40746554411363,56.022950219223134,56.398521423339844,9625700,0.0,0.0
2020-01-14,56.32698779455414,56.44323407986108,56.255448470196576,56.41640853881836,7512300,0.0,0.0
2020-01-15,56.371698959304155,56.93505579621877,56.34487000670147,56.818809509277344,12454300,0.0,0.0
2020-01-16,56.890356588167634,57.01554702093946,56.827761371781726,56.9708366394043,8048600,0.0,0.0
2020-01-17,56.9618854009131,57.194381388640316,56.89034607473068,57.069190979003906,14902700,0.0,0.0
2020-01-21,56.98872035780051,57.29275572194012,56.791990589479774,57.26593017578125,11300300,0.0,0.0
2020-01-22,57.28381288097521,57.44477298389711,57.26593145725808,57.310638427734375,8046500,0.0,0.0
2020-01-23,57.12284215457731,57.408989209132244,56.90822759968283,57.25697326660156,14563100,0.0,0.0
2020-01-24,57.30169527296635,57.37323460526008,56.684680471073776,56.863525390625,11935100,0.0,0.0
2020-01-27,56.38063421362029,56.95293511641711,56.34486455439988,56.684669494628906,8748400,0.0,0.0
2020-01-28,56.72045210385315,56.92612257455405,56.66679760277252,56.756221771240234,7899500,0.0,0.0
2020-01-29,56.80093077260384,56.84564115016197,56.470069885253906,56.470069885253906,8300800,0.0,0.0
2020-01-30,56.496891503640114,57.185442185974686,56.461121839605944,57.14073181152344,13824800,0.0,0.0
2020-01-31,57.16755300634436,57.41793381317614,56.335927142301486,56.49688720703125,15280000,0.0,0.0
2020-02-03,56.70255764281202,56.917172199512585,56.45217683598024,56.49688720703125,21797600,0.0,0.0
2020-02-04,56.944002205930616,57.22121198608023,56.72044692195984,56.83669662475586,14290900,0.0,0.0
2020-02-05,57.02449323143567,57.31958448931679,56.952953889413834,57.29275894165039,20911400,0.0,0.0
2020-02-06,57.35533980449483,57.69514136049672,57.23909351958075,57.391109466552734,9628500,0.0,0.0
2020-02-07,57.3911185929747,57.578904231866545,57.22121778795588,57.4626579284668,14849000,0.0,0.0
2020-02-10,57.48947895118119,57.81139911320471,57.47159070753211,57.7040901184082,7394100,0.0,0.0
2020-02-11,57.79351098391746,57.79351098391746,57.44476527809621,57.489479064941406,8375700,0.0,0.0
2020-02-12,57.56102280917679,57.578904231866545,57.34640480270051,57.4626579284668,8479000,0.0,0.0
2020-02-13,57.337452543357365,57.900809313054694,57.25696910633503,57.80244445800781,7950900,0.0,0.0
2020-02-14,57.865045149035765,57.954465892378664,57.74879886492654,57.93658447265625,5421200,0.0,0.0
2020-02-18,57.856105484376045,57.98129589917201,57.61466877651694,57.73091506958008,6902300,0.0,0.0
2020-02-19,57.73986666993976,57.89188264725783,57.641501785235874,57.66832733154297,4971300,0.0,0.0
2020-02-20,57.56995311519718,57.75773873127506,57.17649705134122,57.71303176879883,13397700,0.0,0.0
2020-02-21,57.552076403093075,57.936591788148085,57.53418815874656,57.8114013671875,10027800,0.0,0.0
2020-02-24,57.02448316846249,57.4626530330645,56.416412513315976,56.479007720947266,19892700,0.0,0.0
2020-02-25,56.51477981698678,56.79198620237028,55.27181291028711,55.459598541259766,25721400,0.0,0.0
2020-02-26,55.62950583585048,56.1392117001216,55.119799971579354,55.14662551879883,26066400,0.0,0.0
2020-02-27,54.65479511299659,55.14661605768197,52.89318178708051,52.902122497558594,39092300,0.0,0.0
2020-02-28,51.69492447656905,51.86482526233361,50.11215267560071,51.85588455200195,50978800,0.0,0.0
2020-03-02,51.9631893317158,54.67267820780822,51.9631893317158,54.627967834472656,27103100,0.0,0.0
2020-03-03,54.70845030868354,55.620556292339074,53.49230899714283,53.885765075683594,35237500,0.0,0.0
2020-03-04,54.6458542909506,56.559486980550716,54.5743149625402,56.53266143798828,26214300,0.0,0.0
2020-03-05,55.28969107500395,56.21073769684559,54.90517573728346,55.46853256225586,16556300,0.0,0.0
2020-03-06,54.0020206343964,55.343352506730874,53.59962039045939,55.03037643432617,24800200,0.0,0.0
2020-03-09,51.99001740389716,54.100379875404705,51.864826987991286,52.63385772705078,19126300,0.0,0.0
2020-03-10,53.742688009103155,54.23451235461296,51.76646015032276,54.14508819580078,28174800,0.0,0.0
2020-03-11,52.80374499525723,53.080954710328065,50.85434310378627,51.48924255371094,17759800,0.0,0.0
2020-03-12,48.18957743695018,50.711280818004795,46.41901996160437,46.65151596069336,26713800,0.0,0.0
2020-03-13,48.97649343035306,50.639745336724424,47.17910698526799,50.62186050415039,24835800,0.0,0.0
2020-03-16,45.91824982925538,49.691863774534575,45.408544100583775,47.188045501708984,27436800,0.0,0.0
2020-03-17,48.10015309390206,51.37300213624818,47.99284410739825,51.16733169555664,32318100,0.0,0.0
2020-03-18,48.95861157815018,50.970609314238544,47.66199013265659,49.85283279418945,35524900,0.0,0.0
2020-03-19,49.32523641725788,49.5756172371195,47.74246463916941,48.1895751953125,26807900,0.0,0.0
2020-03-20,48.3237089071588,48.34159373844317,44.675285193533156,45.06874465942383,26903700,0.0,0.0
2020-03-23,44.97610966360861,45.50672179028235,42.862656501666116,43.73501968383789,31822200,0.287,0.0
2020-03-24,45.641629236209695,46.22620319970005,44.787253224461935,45.96539306640625,28041800,0.0,0.0
2020-03-25,45.866468160712735,47.31441015548564,45.03907469553932,45.8394889831543,25526400,0.0,0.0
2020-03-26,46.39707296225697,48.67240805840486,46.208211888105645,48.3486442565918,25754100,0.0,0.0
2020-03-27,47.29642396001752,49.4548474120675,47.215482994797654,48.123817443847656,26004700,0.0,0.0
2020-03-30,48.59147342815593,50.14733551748675,48.59147342815593,50.003440856933594,15892600,0.0,0.0
2020-03-31,49.82357522039906,50.066394673188974,48.87027094781306,48.987186431884766,15203200,0.0,0.0
2020-04-01,47.656152886679,48.90623821083921,47.53923741996278,48.15978240966797,11979800,0.0,0.0
2020-04-02,47.494274233752755,49.67068123417366,47.37735875904745,49.391883850097656,14748100,0.0,0.0
2020-04-03,49.19403207348758,49.93149259862094,48.98718372431301,49.778602600097656,15374100,0.0,0.0
2020-04-06,51.01968781172997,51.9909791338017,50.29121932017618,51.63124084472656,14835200,0.0,0.0
2020-04-07,52.431661623813696,52.84535830751798,51.02868966503932,51.037681579589844,22985400,0.0,0.0
2020-04-08,51.41540337520877,52.08091826090575,50.8398247879676,51.793128967285156,13877400,0.0,0.0
2020-04-09,51.93702319156087,53.079188442265014,51.81111580546606,52.27877426147461,20376000,0.0,0.0
2020-04-13,52.10789575938953,52.377701215361505,51.38842254847499,51.89205551147461,10679500,0.0,0.0
2020-04-14,52.78240128722027,54.158397415629366,52.57555295840347,54.09544372558594,17745300,0.0,0.0
2020-04-15,53.37596526844312,53.708724396640946,52.84535316292404,53.241065979003906,12553400,0.0,0.0
2020-04-16,53.51986690679399,53.78967238242111,52.836368164312496,53.59181594848633,14486100,0.0,0.0
2020-04-17,54.24833917584268,54.590090285501034,53.51987051779393,54.410221099853516,12083100,0.0,0.0
2020-04-20,53.87060461220088,54.24832672773916,53.29502266406097,53.33999252319336,9263900,0.0,0.0
2020-04-21,52.58454700329292,52.89032353196784,52.01796037618849,52.20682144165039,13021900,0.0,0.0
2020-04-22,52.83636423101405,53.007238046234285,52.28776483646638,52.71045684814453,15086800,0.0,0.0
2020-04-23,52.58455274875872,52.92630040053857,52.15286879594277,52.242801666259766,21074200,0.0,0.0
2020-04-24,52.54857357700816,52.97126557766547,52.36870442157619,52.80038833618164,9638300,0.0,0.0
2020-04-27,53.1241513962963,53.196100429763156,52.746429262751526,52.953277587890625,11024000,0.0,0.0
2020-04-28,53.56483292386093,53.63677852966388,53.02522544210386,53.25006103515625,13608800,0.0,0.0
2020-04-29,53.519871922889344,53.519871922889344,52.52160460624014,53.02523422241211,16038500,0.0,0.0
2020-04-30,52.87233706229697,52.899316234702844,52.08990675533876,52.39568328857422,16397100,0.0,0.0
2020-05-01,52.10789579088743,52.54857506261834,51.60426625830227,51.820106506347656,13023600,0.0,0.0
2020-05-04,51.72117992852051,51.91004443991821,51.28050407360355,51.793128967285156,11314200,0.0,0.0
2020-05-05,51.9999747023459,52.39568410356858,51.77513911354963,51.83809280395508,9705200,0.0,0.0
2020-05-06,51.92803794272029,52.071932606830494,51.22654845330357,51.271514892578125,10700100,0.0,0.0
2020-05-07,51.66722055550332,51.739166162122146,51.019692942339255,51.12761306762695,11203600,0.0,0.0
2020-05-08,51.64024260940159,52.377706585761516,51.613263433325706,52.26978302001953,13405000,0.0,0.0
2020-05-11,52.03595210751856,52.60253878332763,51.98199032815421,52.19783401489258,8807200,0.0,0.0
2020-05-12,52.36869792211632,52.656487162802534,51.757144927978516,51.757144927978516,20587300,0.0,0.0
2020-05-13,51.71218556673172,51.99997484673254,50.983717021950284,51.289493560791016,12186800,0.0,0.0
2020-05-14,51.037682088262805,51.298492212174516,50.35418336188351,51.16358947753906,11793500,0.0,0.0
2020-05-15,51.154599040796285,51.76615217556557,50.97472986632547,51.61326217651367,20847900,0.0,0.0
2020-05-18,52.43166732788086,52.7014693930956,52.0539451227241,52.43166732788086,15213600,0.0,0.0
2020-05-19,52.5036131703256,52.53059234598453,51.46936798095703,51.46936798095703,15313100,0.0,0.0
2020-05-20,51.901040592277475,52.107888898761416,51.58627217604505,52.080909729003906,8519600,0.0,0.0
2020-05-21,51.99997821882965,52.00897356419235,51.39742044685286,51.505340576171875,13913900,0.0,0.0
2020-05-22,51.52332926780453,51.730177617546396,51.40641378987421,51.685211181640625,7216300,0.0,0.0
