date,open,high,low,close,volume,dividend,split
2020-01-02,302.8685442054266,304.13229636108446,301.9230655033524,304.1135559082031,59151200,0.0,0.0
2020-01-03,300.64062481262334,302.96218429689924,300.58446058514426,301.8107604980469,77709700,0.0,0.0
2020-01-06,300.01345411671304,303.0464655892162,299.8917554205507,302.96221923828125,55653900,0.0,0.0
2020-01-07,302.38171086421266,302.8685054926885,301.6515474892588,302.1102600097656,40496400,0.0,0.0
2020-01-08,302.3068954239563,304.9654402602495,302.0541564015228,303.7204284667969,68296000,0.0,0.0
2020-01-09,305.3211316807201,305.8547203468432,304.7220085676494,305.7798156738281,48473300,0.0,0.0
2020-01-10,306.3789084928888,306.5380309137279,304.4224454783169,304.89984130859375,53029300,0.0,0.0
2020-01-13,305.53640792703555,307.0060762762539,305.09643587442963,306.9967346191406,47086800,0.0,0.0
2020-01-14,306.5474289252341,307.6239479069206,305.9576760430873,306.5287170410156,62832800,0.0,0.0
2020-01-15,306.4350774348349,307.9983623984734,306.3508311105454,307.2214050292969,72056600,0.0,0.0
2020-01-16,308.6349242470034,309.7769775390625,308.40089716721883,309.7769775390625,54050300,0.0,0.0
2020-01-17,310.5071533307572,310.956467058587,309.71145551404544,310.7411804199219,95846000,0.0,0.0
2020-01-21,309.75831375806257,310.9565315604219,309.6834376438126,310.13275146484375,77742400,0.0,0.0
2020-01-22,311.0126272947067,311.6772847882162,310.0110130773967,310.1701354980469,48914900,0.0,0.0
2020-01-23,309.5055850152317,310.94720023038263,308.3635314025632,310.52593994140625,51963000,0.0,0.0
2020-01-24,311.19990446060035,311.28415079542077,306.44445739825045,307.7643737792969,87578400,0.0,0.0
2020-01-27,302.39108261525905,304.34754566099764,302.04472709264047,302.8310546875,84062500,0.0,0.0
2020-01-28,304.2914220747918,306.9031727488564,302.9247116846501,306.0045166015625,63834000,0.0,0.0
2020-01-29,307.3993608911828,307.63338805203335,305.5458554928502,305.7518005371094,53888900,0.0,0.0
2020-01-30,303.63613155815216,306.95933378855904,302.86854431934427,306.7440185546875,75491800,0.0,0.0
2020-01-31,306.10747578669816,306.26662679958383,300.2380858472932,301.1741943359375,113845600,0.0,0.0
2020-02-03,302.6907057234583,305.3211684667299,302.569007040968,303.4114990234375,69083000,0.0,0.0
2020-02-04,307.10911988871425,308.925172648982,306.78147620289525,308.0358581542969,62573200,0.0,0.0
2020-02-05,311.0408084597379,311.8084244031008,309.54305748546807,311.5931091308594,65951100,0.0,0.0
2020-02-06,312.5759450509064,312.8380542482708,311.53684991894613,312.6414794921875,50359700,0.0,0.0
2020-02-07,311.5556329341851,312.6508638640397,310.41357943940716,310.9752502441406,64139400,0.0,0.0
2020-02-10,310.06716588246485,313.36225685008765,310.0297135510832,313.2967224121094,42070000,0.0,0.0
2020-02-11,314.6821523549272,315.4871917363981,313.29670186226593,313.83966064453125,54864500,0.0,0.0
2020-02-12,315.30936526577113,316.07698097464515,314.9349276365857,315.8616943359375,43992700,0.0,0.0
2020-02-13,314.4013472360205,316.5169613194764,314.1205261487302,315.5246887207031,54501900,0.0,0.0
2020-02-14,315.9459660715831,316.1519110693633,314.71966631090714,316.03021240234375,64582200,0.0,0.0
2020-02-18,315.00981430789255,316.0957033679299,313.79285637285983,315.21575927734375,57226200,0.0,0.0
2020-02-19,316.20808268559205,317.41564202250083,315.9178913502639,316.7229309082031,48814700,0.0,0.0
2020-02-20,316.16125803469873,317.00377849197264,312.36066002185447,315.4217529296875,74163400,0.0,0.0
2020-02-21,314.03627792234647,314.35455134193654,311.3309110041901,312.1734313964844,113788200,0.0,0.0
2020-02-24,302.49409810334686,312.248332149815,300.7154691949726,301.8200988769531,161088400,0.0,0.0
2020-02-25,303.24298935559204,303.87016605177575,291.77566024646814,292.67431640625,218913200,0.0,0.0
2020-02-26,294.1065420768856,297.78544138049045,290.8489029973171,291.5977783203125,194773800,0.0,0.0
2020-02-27,285.9436933561045,291.6539608985907,278.50164794921875,278.50164794921875,284353500,0.0,0.0
2020-02-28,270.2545344995724,278.8573738720596,267.29642822104586,277.3315124511719,384975800,0.0,0.0
2020-03-02,279.15684264794544,289.4072397582373,275.6464365920588,289.3417053222656,238703600,0.0,0.0
2020-03-03,289.7255632701054,293.78827048686,278.5577963951491,281.05718994140625,300139100,0.0,0.0
2020-03-04,286.56151822574884,293.0955655842329,283.94976761406616,292.8708801269531,176613400,0.0,0.0
