date,open,high,low,close,volume,dividend,split
2020-01-02,88.85999676982266,89.71497344970703,88.68707972618496,89.71497344970703,13283500,0.0,0.0
2020-01-03,88.40851527936191,89.32113611312806,88.39890673839172,88.70631408691406,15011800,0.0,0.0
2020-01-06,87.82250929768722,89.01371905631503,87.65920076485178,88.91764831542969,7815000,0.0,0.0
2020-01-07,89.07135320252547,89.32112392949591,88.74472881661515,88.87921905517578,7681800,0.0,0.0
2020-01-08,88.97528448102325,90.22412338297491,88.81196863323497,89.83026123046875,11627200,0.0,0.0
2020-01-09,90.65642207739431,90.9061854668563,90.195307468321,90.84854888916016,7777400,0.0,0.0
2020-01-10,91.2424204273036,91.36730212483505,90.48350704422423,90.63720703125,7665300,0.0,0.0
2020-01-13,91.05028070203825,91.87643915302927,91.0022526655472,91.77076721191406,7762200,0.0,0.0
2020-01-14,91.88605521695526,91.97251008721999,91.19438693816382,91.33848571777344,8067300,0.0,0.0
2020-01-15,91.39614034113916,91.8860733568658,91.13676834997202,91.44417572021484,7208500,0.0,0.0
2020-01-16,92.03016462389853,92.69300735997618,91.9052755802032,92.67379760742188,5771600,0.0,0.0
2020-01-17,93.10608360836004,93.38467265084562,92.60654943749662,93.2982177734375,10830500,0.0,0.0
2020-01-21,93.01001776966808,93.79774950306118,92.99080801824479,93.2597885131836,8987500,0.0,0.0
2020-01-22,93.84576372922719,94.24923438072186,93.51913939527878,93.59599304199219,7745800,0.0,0.0
2020-01-23,93.69208390837098,94.11477176006889,93.28861313856984,94.03791809082031,7478200,0.0,0.0
2020-01-24,94.72955867892993,94.94090254280823,93.26936870804379,93.59599304199219,11808700,0.0,0.0
2020-01-27,91.41533730942396,92.08778849349855,90.9830409803747,91.36730194091797,17787300,0.0,0.0
2020-01-28,92.16465184144221,93.36546288866062,91.97251767638586,93.11569213867188,15592200,0.0,0.0
2020-01-29,93.8842176613792,94.01870791737775,92.98120537467236,93.3558578491211,10563300,0.0,0.0
2020-01-30,93.31741255847088,94.24924295442845,92.75063335302656,94.16278076171875,9966800,0.0,0.0
2020-01-31,93.61521438482515,93.66324975226277,91.25201942442207,91.57864379882812,13482300,0.0,0.0
2020-02-03,91.68432980063436,93.01963113344236,91.57865783940474,92.78907012939453,12537800,0.0,0.0
2020-02-04,94.40295558544204,95.42124831059049,94.1724019225949,95.21951293945312,9548900,0.0,0.0
2020-02-05,96.7853718484363,96.83340722270862,95.08502660506491,95.77668762207031,16348500,0.0,0.0
2020-02-06,96.17056967652547,96.67971246168267,95.73828056853125,96.65089416503906,6752800,0.0,0.0
2020-02-07,96.19937891102184,96.57403139043593,95.57495566894191,95.76708984375,8299000,0.0,0.0
2020-02-10,95.20989722329125,97.08315933493006,95.19068014415389,97.06394958496094,8173800,0.0,0.0
2020-02-11,97.80364057626232,97.89010276934634,96.44912973740063,96.73731994628906,7552900,0.0,0.0
2020-02-12,97.40018571285103,97.82287354957126,96.85261616490392,97.7844467163086,6076400,0.0,0.0
2020-02-13,97.01591987173889,98.0342125795001,96.87182108648157,97.52506256103516,7401400,0.0,0.0
2020-02-14,97.71719262759534,98.11105480636606,97.40978531885902,97.94774627685547,6196200,0.0,0.0
2020-02-18,97.16002243403842,97.7940541821507,97.0543504760197,97.58271026611328,10316600,0.0,0.0
2020-02-19,98.21673451016368,98.88919308991888,98.14948938510506,98.7450942993164,8307800,0.0,0.0
2020-02-20,98.53374358839194,98.77390577977724,96.38189240574687,97.71719360351562,13162300,0.0,0.0
2020-02-21,97.21765307041947,97.30411527131227,94.93131162507659,95.52691650390625,14949500,0.0,0.0
2020-02-24,90.94461212865829,92.90433638759042,90.10885243692104,91.57864379882812,21182600,0.0,0.0
2020-02-25,92.40481450332175,92.74104013235535,88.32205692278897,88.64867401123047,31467200,0.0,0.0
2020-02-26,88.98488653692739,90.98303759404807,88.37968049378561,89.05213165283203,27879800,0.0,0.0
2020-02-27,86.13178736619862,87.95701448648511,84.19127240559143,84.24890899658203,33912900,0.0,0.0
2020-02-28,80.89624458652683,85.69948918135091,80.75214578284819,84.89254760742188,55927200,0.0,0.0
2020-03-02,86.41998679822798,89.82068528087605,84.90215955533631,89.80147552490234,35004300,0.0,0.0
2020-03-03,90.31057657110901,90.93499962440454,85.47851530541516,86.39112854003906,47494600,0.0,0.0
2020-03-04,88.25479940449624,90.12806145262321,87.03477144152697,90.0992431640625,22363800,0.0,0.0
2020-03-05,87.69762723068754,89.36915404094853,86.6889430889342,87.25572967529297,24509500,0.0,0.0
2020-03-06,84.33534860945717,85.92042039940998,83.08650239212034,85.4112777709961,28815900,0.0,0.0
2020-03-09,78.3697323269818,82.6157983432997,78.29287866254565,78.92691040039062,29559900,0.0,0.0
2020-03-10,82.308397958384,84.20087746205576,79.3688146728176,84.19126892089844,35582300,0.0,0.0
2020-03-11,81.93373454254521,82.44287721841167,79.07099798067422,80.21417236328125,31652100,0.0,0.0
2020-03-12,74.39264755620556,78.67714044788926,72.04866207147938,72.3848876953125,32745300,0.0,0.0
2020-03-13,76.9383487358199,81.05953242427107,73.29749671324403,80.87701416015625,32924800,0.0,0.0
2020-03-16,68.8977323025324,76.0929896781774,68.38858961715658,69.70467376708984,40622400,0.0,0.0
2020-03-17,71.34739512505026,75.35330686351104,69.10908861557442,74.4502944946289,50407300,0.0,0.0
2020-03-18,69.50295218799936,72.83640531890848,67.50480055201204,71.64520263671875,53706200,0.0,0.0
2020-03-19,70.98234190081246,74.34461282658063,69.28199668604404,71.9045639038086,61727100,0.0,0.0
2020-03-20,73.25908734521121,74.00839231637538,68.37898916228367,68.60954284667969,45222000,0.0,0.0
2020-03-23,68.26285468144077,69.74032081140015,65.76177873948293,67.9828109741211,42479200,0.371,0.0
2020-03-24,72.09655771214976,75.00320427029192,71.80685524397462,74.94526672363281,37664500,0.0,0.0
2020-03-25,75.51500536405375,78.30577682093575,73.40985522129932,74.84870147705078,28740400,0.0,0.0
2020-03-26,75.79503930232181,79.67701649839108,75.61156797303653,79.48387908935547,28212900,0.0,0.0
2020-03-27,77.0214660757104,78.46996401978312,75.56330941579357,75.89163208007812,29242700,0.0,0.0
2020-03-30,76.90556932124213,79.27144591069326,76.66415304201486,79.08797454833984,23740100,0.0,0.0
2020-03-31,78.9044918048553,80.32402063329386,77.20491922266548,77.61050415039062,19994400,0.0,0.0
2020-04-01,74.92595416245418,76.52896182023356,73.36158136154305,73.9120101928711,27492400,0.0,0.0
2020-04-02,73.65126617052343,75.73710610299163,73.3519123786641,75.64054107666016,22111800,0.0,0.0
2020-04-03,75.31221555727812,76.123378034339,73.53539539290425,74.47209167480469,15786000,0.0,0.0
2020-04-06,77.74569765039487,81.35728298655896,77.25320639673254,80.82616424560547,17993600,0.0,0.0
2020-04-07,83.67486264057628,83.70383140794902,80.01499189124115,80.10189819335938,22149400,0.0,0.0
2020-04-08,81.15447559741482,82.59331417378546,80.3915994750604,82.25533294677734,13714300,0.0,0.0
2020-04-09,83.23067189428475,83.655559500694,81.6952606544291,82.274658203125,19629900,0.0,0.0
2020-04-13,81.94633621771186,82.57401996975747,80.77788239864337,82.45813751220703,12650800,0.0,0.0
2020-04-14,84.29290456112302,86.06972474758085,83.95492326124679,85.91522216796875,15889500,0.0,0.0
2020-04-15,84.20598562374752,84.72744561137453,83.4141406130782,84.04182434082031,12929100,0.0,0.0
2020-04-16,85.1426770224261,85.27786952626775,83.67486953752862,85.06542205810547,11833800,0.0,0.0
2020-04-17,86.57186785104781,86.59117790917993,84.94955037269938,86.19525909423828,14142400,0.0,0.0
2020-04-20,85.02680140969991,86.15662762790173,84.69847149711751,84.8143539428711,10203500,0.0,0.0
2020-04-21,83.61692927300787,83.81972540746857,80.7682204543332,81.26071166992188,16382500,0.0,0.0
2020-04-22,83.23067778206028,84.85299545363601,82.93131658956281,84.38947296142578,12016000,0.0,0.0
2020-04-23,84.58259380258005,85.53860745701144,83.74246996785094,83.81006622314453,10584800,0.0,0.0
