date,open,high,low,close,volume,dividend,split
2020-01-02,121.66472080356009,122.33951568603516,121.19236953407025,122.33951568603516,6295500,0.0,0.0
2020-01-03,120.78746651229726,121.65504815623365,120.71034585584006,121.29837799072266,5596400,0.0,0.0
2020-01-06,120.41152108318141,121.66469874404653,120.25727975927924,121.63578033447266,6411600,0.0,0.0
2020-01-07,121.55867444581061,121.72255035639952,120.93208186191134,121.44300079345703,9150800,0.0,0.0
2020-01-08,121.33695207992469,122.474456150467,121.22127108211936,121.8093032836914,4725900,0.0,0.0
2020-01-09,122.45516967773438,122.89860246118711,122.14669437817459,122.45516967773438,3821500,0.0,0.0
2020-01-10,122.60941803025185,122.60941803025185,121.66470823423879,121.79002380371094,3703500,0.0,0.0
2020-01-13,122.04066353971501,122.36842270459445,121.6936278849635,122.17562103271484,3224600,0.0,0.0
2020-01-14,121.98280522886587,122.53227702633069,121.79000359094721,122.13703918457031,4340600,0.0,0.0
2020-01-15,121.79964637045202,122.28163943670204,121.55864983732701,121.85749053955078,3261900,0.0,0.0
2020-01-16,122.56120428288483,122.96607671980207,122.45516521303064,122.9468002319336,4349500,0.0,0.0
2020-01-17,123.27456852092219,123.55412543756383,123.12997645596272,123.38060760498047,6736600,0.0,0.0
2020-01-21,122.75400019849421,123.18779840487994,122.3491277562391,123.004638671875,4001900,0.0,0.0
2020-01-22,123.45771909333602,123.90114450599025,122.8407611620794,122.9468002319336,3965100,0.0,0.0
2020-01-23,122.32019930438918,123.28418543326268,121.69360684969529,123.12995147705078,3995900,0.0,0.0
2020-01-24,123.37096072113727,123.43843946292606,120.88387448726849,121.4140625,5690900,0.0,0.0
2020-01-27,118.79203876489927,120.2187344157017,118.56067675020263,119.6017837524414,7877100,0.0,0.0
2020-01-28,120.18016390565766,121.22127081975799,119.7174546247007,120.76819610595703,5907700,0.0,0.0
2020-01-29,121.1634230758096,121.63577423597309,120.61395125756165,120.7007064819336,2930000,0.0,0.0
2020-01-30,119.75602477900684,120.62360659061372,119.51502819697558,120.498291015625,5230500,0.0,0.0
2020-01-31,122.96607441422637,123.12995765387527,120.55610897114649,120.80674743652344,8422000,0.0,0.0
2020-02-03,121.48155124661062,123.1685272848953,121.47191667886965,121.66471099853516,8009500,0.0,0.0
2020-02-04,123.44806038340441,124.2963728774088,123.16850352557391,123.88185119628906,8348600,0.0,0.0
2020-02-05,124.70127057890765,124.85551191987994,123.64087974630297,124.50847625732422,6677000,0.0,0.0
2020-02-06,124.78800319304082,124.8169216005722,124.22888946533203,124.22888946533203,5519900,0.0,0.0
2020-02-07,123.66979544015443,124.27711151359085,123.18780964679247,123.68907928466797,3633800,0.0,0.0
2020-02-10,123.59268607712053,125.09650230396657,123.59268607712053,125.08685302734375,2933600,0.0,0.0
2020-02-11,125.5977480013125,126.6099363925243,125.28928008460922,126.07010650634766,5507900,0.0,0.0
2020-02-12,126.69672447724888,127.42936354931324,126.67745534007405,127.36187744140625,3905300,0.0,0.0
2020-02-13,126.860587198566,127.61249524238426,126.50390230959246,127.14013671875,3553400,0.0,0.0
2020-02-14,127.38114806738683,127.53538940436745,126.60032152415971,126.94735717773438,2479800,0.0,0.0
2020-02-18,126.7642336189335,127.35226601344527,126.23403806498557,126.937744140625,3370100,0.0,0.0
2020-02-19,127.39078137034375,127.94989517940047,127.3233099793742,127.5064697265625,2318100,0.0,0.0
2020-02-20,127.40040804494191,127.90167023232846,125.98334728408605,127.55464935302734,5416400,0.0,0.0
2020-02-21,126.99555683145446,127.13051432123072,125.27966244318647,125.60741424560547,6161300,0.0,0.0
2020-02-24,121.34657888331623,122.46480639332889,120.69106798028868,121.28874206542969,8753600,0.0,0.0
2020-02-25,122.34913683536986,122.60941724944207,117.77020200750754,118.04975891113281,14609800,0.0,0.0
2020-02-26,118.75346606286494,119.85240977702465,116.81585168068597,117.11468505859375,12360400,0.0,0.0
