date,open,high,low,close,volume,dividend,split
2020-01-02,56.67092219613312,56.77174088712041,55.571049191800036,55.63520812988281,7357400,0.0,0.0
2020-01-03,55.06693501944058,55.3968937336438,54.71864118642669,54.73697280883789,12423200,0.0,0.0
2020-01-06,54.58115158759463,54.83779078530268,54.452833736940214,54.498661041259766,15764400,0.0,0.0
2020-01-07,54.40701359041452,54.81029881644171,54.26036409945921,54.43450927734375,20266900,0.0,0.0
2020-01-08,54.4436782112548,54.84696344745974,54.260365468834465,54.62698745727539,8079600,0.0,0.0
2020-01-09,54.80113666684682,54.92945453886423,54.65448717076982,54.82863235473633,3786200,0.0,0.0
2020-01-10,54.95695203097864,55.094437467739354,54.51700352830422,54.60866165161133,5637400,0.0,0.0
2020-01-13,54.654482604918904,55.33273515646372,54.5994877373344,55.31440353393555,4409300,0.0,0.0
2020-01-14,55.25940330709895,55.424384387013774,54.96610438645014,55.08525466918945,5505100,0.0,0.0
2020-01-15,55.07610215271878,55.717694987279195,55.06693808920206,55.461055755615234,3898500,0.0,0.0
2020-01-16,55.65352989436878,55.88266991732465,55.470217176724226,55.791011810302734,9399900,0.0,0.0
2020-01-17,55.855173753169545,56.04765404010976,55.70852427041476,56.03848648071289,5447200,0.0,0.0
2020-01-21,55.653527740269105,55.754349905891196,55.35106124340284,55.43355178833008,3807400,0.0,0.0
2020-01-22,55.552707337825375,55.59853464281743,55.18608190509045,55.21358108520508,2737500,0.0,0.0
2020-01-23,54.77362459867113,55.20440892174287,54.379507011493594,55.1494140625,3462600,0.0,0.0
2020-01-24,55.23191060886608,55.25940978967715,54.52616240203658,54.75530242919922,5246700,0.0,0.0
2020-01-27,53.78375306853628,53.957898248651006,53.57294464111328,53.57294464111328,6934600,0.0,0.0
2020-01-28,53.83874542334837,54.35201687607762,53.71959162336499,54.17787170410156,4491100,0.0,0.0
2020-01-29,54.36118019316035,54.65447914222983,54.32451695042685,54.352012634277344,3569200,0.0,0.0
2020-01-30,53.63710034081415,54.08621285585522,53.28880650519083,54.01288986206055,8699100,0.0,0.0
2020-01-31,53.517949570708,53.55461281787964,52.647216680579874,52.82136535644531,11020700,0.0,0.0
2020-02-03,53.02299723550126,54.16869729241701,52.97716993250445,53.93039321899414,12160600,0.0,0.0
2020-02-04,54.590326050101154,55.176924010934,54.37035006658902,54.88362503051758,13595100,0.0,0.0
2020-02-05,55.36024172135379,56.001831113405274,54.96612052543647,55.9010124206543,17150400,0.0,0.0
2020-02-06,56.17597115958921,56.17597115958921,55.67186378779307,55.873504638671875,12375900,0.0,0.0
2020-02-07,55.52521540638255,55.52521540638255,54.88362260393861,55.07609939575195,7833300,0.0,0.0
2020-02-10,54.99361581273915,55.19526018956717,54.87446199948623,55.04861068725586,4525600,0.0,0.0
2020-02-11,55.34190634038822,55.85517781919425,55.31440715659524,55.351070404052734,4058400,0.0,0.0
2020-02-12,55.72685311036625,55.76351635332421,55.47021740245907,55.65353012084961,3243500,0.0,0.0
2020-02-13,55.580210723101224,55.800186712503354,55.30524335864836,55.4518928527832,4117800,0.0,0.0
2020-02-14,55.470223315531626,55.671867676896234,55.314406264549966,55.461055755615234,3627500,0.0,0.0
2020-02-18,55.378561621812985,55.516047040482206,55.066934532775036,55.323570251464844,4708100,0.0,0.0
2020-02-19,55.45188703655321,55.68102706562987,55.41522379276509,55.470218658447266,6827400,0.0,0.0
2020-02-20,55.26857163167958,55.93766006454286,55.15858540205253,55.56187057495117,5180600,0.0,0.0
2020-02-21,55.33273250067906,55.50688115813838,55.17691896126738,55.30523681640625,6520500,0.0,0.0
2020-02-24,53.90290261182845,54.15037426699141,53.4996139161261,53.74708557128906,9294900,0.0,0.0
2020-02-25,53.756255829550604,53.80208313916326,51.29070671343431,51.428192138671875,20062000,0.0,0.0
2020-02-26,51.70315575752157,52.39057584124845,51.17155271090045,51.2540397644043,14303600,0.0,0.0
2020-02-27,50.410810336899324,50.9974082977593,48.852657318115234,48.852657318115234,20697200,0.0,0.0
2020-02-28,47.30366274975465,48.4035354627604,46.88204598362878,48.321044921875,30741700,0.0,0.0
2020-03-02,48.77932715800061,50.40163887199355,48.23855658666964,50.39247131347656,16817300,0.0,0.0
2020-03-03,50.55745562645441,51.455684116440224,49.28343763049086,49.9525260925293,28390200,0.0,0.0
2020-03-04,50.83242499050535,52.05145166613418,50.12667325667806,52.02395248413086,14079800,0.0,0.0
2020-03-05,50.52079116761807,51.08906094066593,50.06251112274679,50.374141693115234,14177300,0.0,0.0
2020-03-06,49.06345748901367,49.47591020349127,48.110237711153175,49.06345748901367,18941100,0.0,0.0
2020-03-09,45.53470225491843,47.23033690012155,44.32484330340506,44.471492767333984,14245000,0.0,0.0
2020-03-10,46.13963707951236,46.34128142694032,44.03154947999984,46.277122497558594,16718000,0.0,0.0
2020-03-11,44.95727421553591,45.085592075848474,43.46328020675507,44.07737731933594,14954800,0.0,0.0
2020-03-12,40.851092207124836,42.629217926757434,38.83465885199916,39.833709716796875,15365800,0.0,0.0
2020-03-13,42.4092389457644,42.656710608083,39.595399539385525,42.62921142578125,12114000,0.0,0.0
2020-03-16,34.545154456337514,39.6228990646783,34.545154456337514,37.93642807006836,14427100,0.0,0.0
2020-03-17,38.523024245894,40.695274446252974,37.42315479848152,40.28282165527344,11044900,0.0,0.0
2020-03-18,37.670619775847754,39.21960862631098,35.214238358729176,37.70728302001953,9875900,0.0,0.0
2020-03-19,37.05653314745756,39.27460739151905,36.26829073133651,38.669677734375,8986900,0.0,0.0
2020-03-20,38.99962994181623,39.054624804244156,36.680734103625824,37.28566360473633,15248700,0.0,0.0
2020-03-23,37.05499693775812,37.313347384691454,35.20962855735231,35.38493728637695,18677400,0.27,0.0
2020-03-24,37.61783181773874,39.8045921863147,37.30411907762467,39.546241760253906,11879300,0.0,0.0
2020-03-25,39.39861205327644,42.10207676702403,38.99262879375141,40.46892547607422,13576400,0.0,0.0
2020-03-26,40.94872465523206,42.572647253871025,40.865682938725705,42.36965560913086,13383900,0.0,0.0
2020-03-27,40.79186774505097,41.71455194748919,40.47815497543154,40.8380012512207,14075600,0.0,0.0
2020-03-30,41.34547550157659,42.305064283908344,41.004079852714995,42.138980865478516,9754200,0.0,0.0
2020-03-31,42.00980672778579,42.60032399960389,41.3916100587764,41.55769348144531,8508700,0.0,0.0
2020-04-01,40.035267594279084,40.819551290229334,39.57392548598868,39.68464660644531,10240400,0.0,0.0
2020-04-02,39.63850613901063,41.27165733794712,39.55546443331012,40.284385681152344,11784600,0.0,0.0
2020-04-03,40.0075839198016,40.828772221663186,39.140258596231355,39.31557083129883,9265800,0.0,0.0
2020-04-06,41.00408163564255,42.55419126188206,41.00408163564255,42.240478515625,10466700,0.0,0.0
2020-04-07,43.79981638053482,44.87012982084583,43.15393679143528,43.366153717041016,11211300,0.0,0.0
2020-04-08,43.827492616471496,45.69131483011163,43.33847119360049,45.48832321166992,16463600,0.0,0.0
2020-04-09,45.9865769580538,47.702769994732954,45.94044345572858,47.44441604614258,30738000,0.0,0.0
2020-04-13,47.075349682210835,47.204524910824404,45.755910956067616,46.401790618896484,15857300,0.0,0.0
2020-04-14,47.37059707502881,47.67508096715904,46.52172595804727,47.001522064208984,8262000,0.0,0.0
2020-04-15,45.50677517355733,45.55290867018836,44.48259535745159,44.84244155883789,5700600,0.0,0.0
2020-04-16,44.92549866112349,45.01776920577604,43.84595968689899,44.5841064453125,4627900,0.0,0.0
2020-04-17,45.63596068859571,46.52173669528867,45.62673539508808,46.374107360839844,6304600,0.0,0.0
2020-04-20,45.562147348041826,46.30029401326758,45.100805242305604,45.22998046875,4843200,0.0,0.0
2020-04-21,44.076620995645015,44.61177595692275,43.91053757185799,44.113529205322266,5987700,0.0,0.0
2020-04-22,45.01775079309726,45.32223466651048,44.537954716429184,44.98084259033203,3832600,0.0,0.0
2020-04-23,45.23920097950762,46.21724740738383,45.23920097950762,45.29456329345703,6383600,0.0,0.0
2020-04-24,45.663643227284005,46.13421062698443,45.16539290776994,46.005035400390625,4145700,0.0,0.0
2020-04-27,46.14342931142465,47.4075090357814,46.078841707378444,47.23219680786133,4861100,0.0,0.0
2020-04-28,48.00726118672041,48.39479040833733,47.51823965254209,48.10875701904297,6751900,0.0,0.0
2020-04-29,49.10525879923703,49.58505505005473,48.90226713010921,49.33592987060547,5876300,0.0,0.0
2020-04-30,48.56086376297805,48.56086376297805,47.795034292659324,47.86885070800781,5406800,0.0,0.0
2020-05-01,47.038437382892745,47.24142902151821,46.429465986777046,46.863128662109375,5067000,0.0,0.0
2020-05-04,46.5032908039894,47.09380820141279,46.041948647282204,47.02922058105469,5070500,0.0,0.0
2020-05-05,47.44441328449369,47.78580892530174,47.04766237178235,47.14915466308594,4517000,0.0,0.0
2020-05-06,47.27833454881797,47.63818078249564,46.29105932956627,46.337196350097656,3753200,0.0,0.0
2020-05-07,46.79854184421597,47.711997193944775,46.7339542344275,47.28756332397461,4122900,0.0,0.0
2020-05-08,47.97034921314116,48.48705007055573,47.822719893914055,48.422462463378906,3783500,0.0,0.0
2020-05-11,47.61972712214976,47.905756941452,47.19529327948414,47.6843147277832,4428600,0.0,0.0
2020-05-12,47.84117066365404,48.14565811560036,46.95539474487305,46.95539474487305,4200000,0.0,0.0
2020-05-13,46.724732871274014,46.91849573153193,45.54369808140336,45.96813201904297,5266100,0.0,0.0
2020-05-14,45.11926191488778,46.530967712402344,44.58410335231347,46.530967712402344,5421000,0.0,0.0
