date,Rendimiento,Features,Method,ETF,RMSE,model,hyperparam_method,train_period,val_period
2019-09-03,1,10,selectkbest,SPY,0.0,XGBR,random,36,12
2019-09-03,1,10,selectkbest,XLI,0.023231641587685994,XGBR,random,36,12
2019-09-03,1,10,selectkbest,XLK,0.024245788551501637,XGBR,random,36,12
2019-09-03,1,10,selectkbest,XLY,0.015424708357351971,XGBR,random,36,12
2019-09-03,1,10,selectkbest,XLB,0.02209103323206803,XGBR,random,36,12
2019-09-03,1,10,selectkbest,XLE,0.03724538731851643,XGBR,random,36,12
2019-09-03,1,10,selectkbest,XLF,0.028968513237908763,XGBR,random,36,12
2019-09-03,1,10,selectkbest,XLP,0.032290020798798814,XGBR,random,36,12
2019-09-03,1,10,selectkbest,XLU,0.04333019471398851,XGBR,random,36,12
2019-09-03,1,10,selectkbest,IYR,0.034227048533814766,XGBR,random,36,12
2019-09-03,1,10,selectkbest,XLV,0.02969346837352271,XGBR,random,36,12
2019-09-03,1,10,selectkbest,VOX,0.017661247535149194,XGBR,random,36,12
2019-10-01,1,10,selectkbest,SPY,0.0,XGBR,random,36,12
2019-10-01,1,10,selectkbest,XLI,0.02192372291380125,XGBR,random,36,12
2019-10-01,1,10,selectkbest,XLK,0.023002156375394392,XGBR,random,36,12
2019-10-01,1,10,selectkbest,XLB,0.019991793047482338,XGBR,random,36,12
2019-10-01,1,10,selectkbest,XLY,0.015108390277919506,XGBR,random,36,12
2019-10-01,1,10,selectkbest,XLE,0.03426507935229916,XGBR,random,36,12
2019-10-01,1,10,selectkbest,XLF,0.03221659868332576,XGBR,random,36,12
2019-10-01,1,10,selectkbest,XLU,0.0434277138244854,XGBR,random,36,12
2019-10-01,1,10,selectkbest,XLP,0.03146294579437384,XGBR,random,36,12
2019-10-01,1,10,selectkbest,VOX,0.017632145490778035,XGBR,random,36,12
2019-10-01,1,10,selectkbest,IYR,0.033757136044541024,XGBR,random,36,12
2019-10-01,1,10,selectkbest,XLV,0.028047634193369964,XGBR,random,36,12
2019-11-01,1,10,selectkbest,SPY,0.0,XGBR,random,36,12
2019-11-01,1,10,selectkbest,XLI,0.02172579423354893,XGBR,random,36,12
2019-11-01,1,10,selectkbest,XLK,0.0238532461773153,XGBR,random,36,12
2019-11-01,1,10,selectkbest,XLY,0.016526656242001656,XGBR,random,36,12
2019-11-01,1,10,selectkbest,XLB,0.019828221361577143,XGBR,random,36,12
2019-11-01,1,10,selectkbest,XLE,0.03193097003321065,XGBR,random,36,12
2019-11-01,1,10,selectkbest,XLU,0.04228327749072316,XGBR,random,36,12
2019-11-01,1,10,selectkbest,XLF,0.030384980084635214,XGBR,random,36,12
2019-11-01,1,10,selectkbest,XLP,0.032705812602050376,XGBR,random,36,12
2019-11-01,1,10,selectkbest,XLV,0.02923951382059808,XGBR,random,36,12
2019-11-01,1,10,selectkbest,VOX,0.018160281210965454,XGBR,random,36,12
2019-11-01,1,10,selectkbest,IYR,0.036082746738013635,XGBR,random,36,12
2019-12-02,1,10,selectkbest,SPY,0.0,XGBR,random,36,12
2019-12-02,1,10,selectkbest,XLI,0.01799512629060593,XGBR,random,36,12
2019-12-02,1,10,selectkbest,XLK,0.022576823555619404,XGBR,random,36,12
2019-12-02,1,10,selectkbest,XLY,0.014521417383149302,XGBR,random,36,12
2019-12-02,1,10,selectkbest,XLB,0.01889236090044731,XGBR,random,36,12
2019-12-02,1,10,selectkbest,XLE,0.031256569189709704,XGBR,random,36,12
2019-12-02,1,10,selectkbest,XLF,0.029373822104185803,XGBR,random,36,12
2019-12-02,1,10,selectkbest,XLV,0.0321010232042903,XGBR,random,36,12
2019-12-02,1,10,selectkbest,IYR,0.035717126765979344,XGBR,random,36,12
2019-12-02,1,10,selectkbest,XLU,0.037961801350476235,XGBR,random,36,12
2019-12-02,1,10,selectkbest,XLP,0.020225005455352135,XGBR,random,36,12
2019-12-02,1,10,selectkbest,VOX,0.01669296584863374,XGBR,random,36,12
2020-01-02,1,10,selectkbest,SPY,0.0,XGBR,random,36,12
2020-01-02,1,10,selectkbest,XLI,0.01928808591123465,XGBR,random,36,12
2020-01-02,1,10,selectkbest,XLK,0.018699206857154003,XGBR,random,36,12
2020-01-02,1,10,selectkbest,XLY,0.014333379128292752,XGBR,random,36,12
2020-01-02,1,10,selectkbest,XLB,0.017908227090654375,XGBR,random,36,12
2020-01-02,1,10,selectkbest,XLE,0.03328496833907775,XGBR,random,36,12
2020-01-02,1,10,selectkbest,XLU,0.03710253487299806,XGBR,random,36,12
2020-01-02,1,10,selectkbest,XLP,0.019992931381032544,XGBR,random,36,12
2020-01-02,1,10,selectkbest,XLF,0.028470303942427562,XGBR,random,36,12
2020-01-02,1,10,selectkbest,XLV,0.027547574476902356,XGBR,random,36,12
2020-01-02,1,10,selectkbest,VOX,0.01595971476514425,XGBR,random,36,12
2020-01-02,1,10,selectkbest,IYR,0.033824601111861786,XGBR,random,36,12
2019-01-03,1,10,selectkbest,SPY,0.0,RFR,random,36,12
2019-01-03,1,10,selectkbest,XLE,0.04921272276648394,RFR,random,36,12
2019-01-03,1,10,selectkbest,XLB,0.018147412619392837,RFR,random,36,12
2019-01-03,1,10,selectkbest,XLK,0.025389454236901216,RFR,random,36,12
2019-01-03,1,10,selectkbest,XLI,0.02351903407161792,RFR,random,36,12
2019-01-03,1,10,selectkbest,XLF,0.02358849742085965,RFR,random,36,12
2019-01-03,1,10,selectkbest,XLP,0.03987097914145508,RFR,random,36,12
2019-01-03,1,10,selectkbest,XLY,0.023714408729214622,RFR,random,36,12
2019-01-03,1,10,selectkbest,XLV,0.019992567605706904,RFR,random,36,12
2019-01-03,1,10,selectkbest,XLU,0.04982851908769003,RFR,random,36,12
2019-01-03,1,10,selectkbest,IYR,0.04129939776411835,RFR,random,36,12
2019-01-03,1,10,selectkbest,VOX,0.019979833519878337,RFR,random,36,12
2019-02-01,1,10,selectkbest,SPY,0.0,RFR,random,36,12
2019-02-01,1,10,selectkbest,XLE,0.044596597855780615,RFR,random,36,12
2019-02-01,1,10,selectkbest,XLB,0.017401885305845872,RFR,random,36,12
2019-02-01,1,10,selectkbest,XLK,0.02522062274302087,RFR,random,36,12
2019-02-01,1,10,selectkbest,XLI,0.02425991063494767,RFR,random,36,12
2019-02-01,1,10,selectkbest,XLF,0.024817557749586498,RFR,random,36,12
2019-02-01,1,10,selectkbest,XLP,0.03874377382084189,RFR,random,36,12
2019-02-01,1,10,selectkbest,XLY,0.025052227993624426,RFR,random,36,12
2019-02-01,1,10,selectkbest,XLV,0.020203376447242516,RFR,random,36,12
2019-02-01,1,10,selectkbest,XLU,0.047051607721271586,RFR,random,36,12
2019-02-01,1,10,selectkbest,VOX,0.021045214474464752,RFR,random,36,12
2019-02-01,1,10,selectkbest,IYR,0.04033054228724739,RFR,random,36,12
2019-03-01,1,10,selectkbest,SPY,0.0,RFR,random,36,12
2019-03-01,1,10,selectkbest,XLE,0.0423112581961453,RFR,random,36,12
2019-03-01,1,10,selectkbest,XLK,0.024470141237745362,RFR,random,36,12
2019-03-01,1,10,selectkbest,XLB,0.01725263146434292,RFR,random,36,12
2019-03-01,1,10,selectkbest,XLI,0.026813544786870702,RFR,random,36,12
2019-03-01,1,10,selectkbest,XLF,0.024530157602852345,RFR,random,36,12
2019-03-01,1,10,selectkbest,XLP,0.03962156710272203,RFR,random,36,12
2019-03-01,1,10,selectkbest,XLV,0.020196310840653754,RFR,random,36,12
2019-03-01,1,10,selectkbest,XLY,0.01874321879148661,RFR,random,36,12
2019-03-01,1,10,selectkbest,XLU,0.03999004493537538,RFR,random,36,12
2019-03-01,1,10,selectkbest,IYR,0.036579872425154335,RFR,random,36,12
2019-03-01,1,10,selectkbest,VOX,0.020834121176434506,RFR,random,36,12
2019-04-01,1,10,selectkbest,SPY,0.0,RFR,random,36,12
2019-04-01,1,10,selectkbest,XLE,0.04223427535765327,RFR,random,36,12
2019-04-01,1,10,selectkbest,XLK,0.02549096153884266,RFR,random,36,12
2019-04-01,1,10,selectkbest,XLI,0.028670832652667767,RFR,random,36,12
2019-04-01,1,10,selectkbest,XLF,0.02737757799883816,RFR,random,36,12
2019-04-01,1,10,selectkbest,XLB,0.01709760246899067,RFR,random,36,12
2019-04-01,1,10,selectkbest,XLP,0.0367896010066844,RFR,random,36,12
2019-04-01,1,10,selectkbest,XLU,0.04123742561082702,RFR,random,36,12
2019-04-01,1,10,selectkbest,XLY,0.018457741434699092,RFR,random,36,12
2019-04-01,1,10,selectkbest,XLV,0.020586650632553008,RFR,random,36,12
2019-04-01,1,10,selectkbest,IYR,0.04200566092051394,RFR,random,36,12
2019-04-01,1,10,selectkbest,VOX,0.019651039723083307,RFR,random,36,12
2019-05-01,1,10,selectkbest,SPY,0.0,RFR,random,36,12
2019-05-01,1,10,selectkbest,XLE,0.04173104976163838,RFR,random,36,12
2019-05-01,1,10,selectkbest,XLB,0.016319716871050476,RFR,random,36,12
2019-05-01,1,10,selectkbest,XLI,0.028531821836528234,RFR,random,36,12
2019-05-01,1,10,selectkbest,XLK,0.026169463190620433,RFR,random,36,12
2019-05-01,1,10,selectkbest,XLF,0.03231744928787472,RFR,random,36,12
2019-05-01,1,10,selectkbest,XLP,0.038427343187540354,RFR,random,36,12
2019-05-01,1,10,selectkbest,XLY,0.01888914882971318,RFR,random,36,12
2019-05-01,1,10,selectkbest,XLV,0.024640900066105066,RFR,random,36,12
2019-05-01,1,10,selectkbest,XLU,0.03770389951719111,RFR,random,36,12
2019-05-01,1,10,selectkbest,IYR,0.039024645076872554,RFR,random,36,12
2019-05-01,1,10,selectkbest,VOX,0.023106290772051938,RFR,random,36,12
2019-06-03,1,10,selectkbest,SPY,0.0,RFR,random,36,12
2019-06-03,1,10,selectkbest,XLE,0.029547965511321918,RFR,random,36,12
2019-06-03,1,10,selectkbest,XLB,0.015640853843723712,RFR,random,36,12
2019-06-03,1,10,selectkbest,XLI,0.026966742575120686,RFR,random,36,12
2019-06-03,1,10,selectkbest,XLK,0.028362356457351905,RFR,random,36,12
2019-06-03,1,10,selectkbest,XLF,0.03197177694177885,RFR,random,36,12
2019-06-03,1,10,selectkbest,XLP,0.03386438830494989,RFR,random,36,12
2019-06-03,1,10,selectkbest,XLV,0.029490209826011287,RFR,random,36,12
2019-06-03,1,10,selectkbest,XLY,0.018653839926016297,RFR,random,36,12
2019-06-03,1,10,selectkbest,XLU,0.039080331424328665,RFR,random,36,12
2019-06-03,1,10,selectkbest,IYR,0.033826880344337826,RFR,random,36,12
2019-06-03,1,10,selectkbest,VOX,0.02417513648316257,RFR,random,36,12
2019-07-01,1,10,selectkbest,SPY,0.0,RFR,random,36,12
2019-07-01,1,10,selectkbest,XLE,0.03333873347491129,RFR,random,36,12
2019-07-01,1,10,selectkbest,XLK,0.027207188358157733,RFR,random,36,12
2019-07-01,1,10,selectkbest,XLB,0.021732644094672907,RFR,random,36,12
2019-07-01,1,10,selectkbest,XLI,0.02639574699314891,RFR,random,36,12
2019-07-01,1,10,selectkbest,XLF,0.029961809556382103,RFR,random,36,12
2019-07-01,1,10,selectkbest,XLP,0.03642020336280437,RFR,random,36,12
2019-07-01,1,10,selectkbest,XLV,0.028122158173346165,RFR,random,36,12
2019-07-01,1,10,selectkbest,XLU,0.036996515296101144,RFR,random,36,12
2019-07-01,1,10,selectkbest,XLY,0.019045298387840054,RFR,random,36,12
2019-07-01,1,10,selectkbest,VOX,0.020079241209608644,RFR,random,36,12
2019-07-01,1,10,selectkbest,IYR,0.043865014156032625,RFR,random,36,12
2019-08-01,1,10,selectkbest,SPY,0.0,RFR,random,36,12
2019-08-01,1,10,selectkbest,XLE,0.03611302695637425,RFR,random,36,12
2019-08-01,1,10,selectkbest,XLB,0.0226678037754032,RFR,random,36,12
2019-08-01,1,10,selectkbest,XLI,0.024979671073670086,RFR,random,36,12
2019-08-01,1,10,selectkbest,XLK,0.027220913677662273,RFR,random,36,12
2019-08-01,1,10,selectkbest,XLF,0.028794333507590596,RFR,random,36,12
2019-08-01,1,10,selectkbest,XLP,0.033934676249194225,RFR,random,36,12
2019-08-01,1,10,selectkbest,XLY,0.016868698751310713,RFR,random,36,12
2019-08-01,1,10,selectkbest,XLU,0.03851843256086379,RFR,random,36,12
2019-08-01,1,10,selectkbest,IYR,0.04377243842656375,RFR,random,36,12
2019-08-01,1,10,selectkbest,VOX,0.018481311469285076,RFR,random,36,12
2019-08-01,1,10,selectkbest,XLV,0.027833850453154615,RFR,random,36,12
2019-09-03,1,10,selectkbest,SPY,0.0,RFR,random,36,12
2019-09-03,1,10,selectkbest,XLE,0.04160005629681161,RFR,random,36,12
2019-09-03,1,10,selectkbest,XLK,0.026748565026915142,RFR,random,36,12
2019-09-03,1,10,selectkbest,XLB,0.021999327873394866,RFR,random,36,12
2019-09-03,1,10,selectkbest,XLI,0.0225914505717766,RFR,random,36,12
2019-09-03,1,10,selectkbest,XLF,0.029527403131307316,RFR,random,36,12
2019-09-03,1,10,selectkbest,XLP,0.031944750354817565,RFR,random,36,12
2019-09-03,1,10,selectkbest,XLY,0.0163808765414857,RFR,random,36,12
2019-09-03,1,10,selectkbest,XLV,0.028764979285074283,RFR,random,36,12
2019-09-03,1,10,selectkbest,IYR,0.03658253298135819,RFR,random,36,12
2019-09-03,1,10,selectkbest,XLU,0.04286501129282873,RFR,random,36,12
2019-09-03,1,10,selectkbest,VOX,0.016953289063761583,RFR,random,36,12
2019-10-01,1,10,selectkbest,SPY,0.0,RFR,random,36,12
2019-10-01,1,10,selectkbest,XLE,0.03730574642706228,RFR,random,36,12
2019-10-01,1,10,selectkbest,XLK,0.026088634684921074,RFR,random,36,12
2019-10-01,1,10,selectkbest,XLB,0.020526235570593392,RFR,random,36,12
2019-10-01,1,10,selectkbest,XLI,0.021361634513036475,RFR,random,36,12
2019-10-01,1,10,selectkbest,XLF,0.030127720572715865,RFR,random,36,12
2019-10-01,1,10,selectkbest,XLP,0.030262531889881185,RFR,random,36,12
2019-10-01,1,10,selectkbest,XLY,0.015429783087547722,RFR,random,36,12
2019-10-01,1,10,selectkbest,IYR,0.035336540798953986,RFR,random,36,12
2019-10-01,1,10,selectkbest,XLU,0.047464421122263324,RFR,random,36,12
2019-10-01,1,10,selectkbest,XLV,0.026745618999388605,RFR,random,36,12
2019-10-01,1,10,selectkbest,VOX,0.01765970575249834,RFR,random,36,12
2019-11-01,1,10,selectkbest,SPY,0.0,RFR,random,36,12
2019-11-01,1,10,selectkbest,XLK,0.02621326948229005,RFR,random,36,12
2019-11-01,1,10,selectkbest,XLE,0.03516470116738562,RFR,random,36,12
2019-11-01,1,10,selectkbest,XLB,0.0194528796634907,RFR,random,36,12
2019-11-01,1,10,selectkbest,XLI,0.021044533465709267,RFR,random,36,12
2019-11-01,1,10,selectkbest,XLF,0.02809756539515465,RFR,random,36,12
2019-11-01,1,10,selectkbest,XLP,0.03195801296067891,RFR,random,36,12
2019-11-01,1,10,selectkbest,XLY,0.018184527485410548,RFR,random,36,12
2019-11-01,1,10,selectkbest,XLV,0.028026571149400593,RFR,random,36,12
2019-11-01,1,10,selectkbest,XLU,0.049831165614333726,RFR,random,36,12
2019-11-01,1,10,selectkbest,IYR,0.03634750471771192,RFR,random,36,12
2019-11-01,1,10,selectkbest,VOX,0.01800642665848304,RFR,random,36,12
2019-12-02,1,10,selectkbest,SPY,0.0,RFR,random,36,12
2019-12-02,1,10,selectkbest,XLE,0.03998157197929093,RFR,random,36,12
2019-12-02,1,10,selectkbest,XLK,0.024783269023808407,RFR,random,36,12
2019-12-02,1,10,selectkbest,XLI,0.018900517033243025,RFR,random,36,12
2019-12-02,1,10,selectkbest,XLB,0.02028055942206172,RFR,random,36,12
2019-12-02,1,10,selectkbest,XLF,0.027592068407354266,RFR,random,36,12
2019-12-02,1,10,selectkbest,XLP,0.02258342416414535,RFR,random,36,12
2019-12-02,1,10,selectkbest,XLY,0.015834169078395764,RFR,random,36,12
2019-12-02,1,10,selectkbest,XLV,0.029439341966617048,RFR,random,36,12
2019-12-02,1,10,selectkbest,XLU,0.041856724405844765,RFR,random,36,12
2019-12-02,1,10,selectkbest,IYR,0.04140831184659133,RFR,random,36,12
2019-12-02,1,10,selectkbest,VOX,0.017000829917474317,RFR,random,36,12
2020-01-02,1,10,selectkbest,SPY,0.0,RFR,random,36,12
2020-01-02,1,10,selectkbest,XLE,0.03750025972716845,RFR,random,36,12
2020-01-02,1,10,selectkbest,XLB,0.01875454580923256,RFR,random,36,12
2020-01-02,1,10,selectkbest,XLI,0.019520485119243057,RFR,random,36,12
2020-01-02,1,10,selectkbest,XLF,0.027277215309112972,RFR,random,36,12
2020-01-02,1,10,selectkbest,XLK,0.019997671977100468,RFR,random,36,12
2020-01-02,1,10,selectkbest,XLP,0.01992965480214274,RFR,random,36,12
2020-01-02,1,10,selectkbest,XLY,0.013225927225287938,RFR,random,36,12
2020-01-02,1,10,selectkbest,XLV,0.026347832271930133,RFR,random,36,12
2020-01-02,1,10,selectkbest,XLU,0.04062526709304421,RFR,random,36,12
2020-01-02,1,10,selectkbest,IYR,0.035276905128263314,RFR,random,36,12
2020-01-02,1,10,selectkbest,VOX,0.01675680955565319,RFR,random,36,12
2019-01-03,1,10,selectkbest,XLE,0.0450064538374091,LGBMR,random,36,12
2019-01-03,1,10,selectkbest,SPY,0.0,LGBMR,random,36,12
2019-01-03,1,10,selectkbest,XLB,0.01778667205555588,LGBMR,random,36,12
2019-01-03,1,10,selectkbest,XLI,0.023645742620019384,LGBMR,random,36,12
2019-01-03,1,10,selectkbest,XLK,0.02197978304110521,LGBMR,random,36,12
2019-01-03,1,10,selectkbest,XLF,0.02279037158283059,LGBMR,random,36,12
2019-01-03,1,10,selectkbest,XLP,0.03741252077530527,LGBMR,random,36,12
2019-01-03,1,10,selectkbest,XLY,0.019085048906296507,LGBMR,random,36,12
2019-01-03,1,10,selectkbest,XLV,0.020279505127634746,LGBMR,random,36,12
2019-01-03,1,10,selectkbest,VOX,0.0245425368776917,LGBMR,random,36,12
2019-01-03,1,10,selectkbest,XLU,0.04949017776472148,LGBMR,random,36,12
2019-01-03,1,10,selectkbest,IYR,0.04020745095391822,LGBMR,random,36,12
2019-02-01,1,10,selectkbest,XLE,0.04380893579292027,LGBMR,random,36,12
2019-02-01,1,10,selectkbest,XLB,0.018357794891589695,LGBMR,random,36,12
2019-02-01,1,10,selectkbest,XLI,0.024945735147854187,LGBMR,random,36,12
2019-02-01,1,10,selectkbest,XLK,0.021847709607176444,LGBMR,random,36,12
2019-02-01,1,10,selectkbest,SPY,0.0,LGBMR,random,36,12
2019-02-01,1,10,selectkbest,XLF,0.022560939805484393,LGBMR,random,36,12
2019-02-01,1,10,selectkbest,XLP,0.03797721703736578,LGBMR,random,36,12
2019-02-01,1,10,selectkbest,XLY,0.018939135917611222,LGBMR,random,36,12
2019-02-01,1,10,selectkbest,XLV,0.02209242459566527,LGBMR,random,36,12
2019-02-01,1,10,selectkbest,XLU,0.04548526842483434,LGBMR,random,36,12
2019-02-01,1,10,selectkbest,IYR,0.03928956381526755,LGBMR,random,36,12
2019-02-01,1,10,selectkbest,VOX,0.02533704746154045,LGBMR,random,36,12
2019-03-01,1,10,selectkbest,XLE,0.04386128715073535,LGBMR,random,36,12
2019-03-01,1,10,selectkbest,XLB,0.018016140533407124,LGBMR,random,36,12
2019-03-01,1,10,selectkbest,SPY,0.0,LGBMR,random,36,12
2019-03-01,1,10,selectkbest,XLI,0.026406000498308834,LGBMR,random,36,12
2019-03-01,1,10,selectkbest,XLK,0.023343113475670228,LGBMR,random,36,12
2019-03-01,1,10,selectkbest,XLF,0.02318837973590705,LGBMR,random,36,12
2019-03-01,1,10,selectkbest,XLP,0.03670682511353804,LGBMR,random,36,12
2019-03-01,1,10,selectkbest,XLY,0.017160131496313357,LGBMR,random,36,12
2019-03-01,1,10,selectkbest,XLV,0.022894699023535865,LGBMR,random,36,12
