date,Rendimiento,Features,Method,ETF,RMSE,model,hyperparam_method,train_period,val_period
2020-02-03,0,10,causal,SPY,0.0360659524412108,LGBMR,random,36,12
2020-02-03,0,10,causal,IYR,0.03260770657383551,LGBMR,random,36,12
2020-03-02,0,10,causal,XLE,0.07697149891534731,LGBMR,random,36,12
2020-03-02,0,10,causal,XLB,0.054076749844663194,LGBMR,random,36,12
2020-03-02,0,10,causal,XLI,0.05011246455908133,LGBMR,random,36,12
2020-03-02,0,10,causal,XLK,0.05302287450061288,LGBMR,random,36,12
2020-03-02,0,10,causal,XLP,0.030039860038590497,LGBMR,random,36,12
2020-03-02,0,10,causal,XLF,0.05382379017726522,LGBMR,random,36,12
2020-03-02,0,10,causal,XLY,0.04068680788726629,LGBMR,random,36,12
2020-03-02,0,10,causal,XLV,0.03443112855610179,LGBMR,random,36,12
2020-03-02,0,10,causal,XLU,0.04155903777118082,LGBMR,random,36,12
2020-03-02,0,10,causal,VOX,0.03850816743030362,LGBMR,random,36,12
2020-03-02,0,10,causal,SPY,0.040708725379448446,LGBMR,random,36,12
2020-03-02,0,10,causal,IYR,0.028132977868510097,LGBMR,random,36,12
2020-04-01,0,10,causal,XLE,0.14194132678099167,LGBMR,random,36,12
2020-04-01,0,10,causal,XLB,0.06901118268682357,LGBMR,random,36,12
2020-04-01,0,10,causal,XLI,0.07704977440133925,LGBMR,random,36,12
2020-04-01,0,10,causal,XLK,0.05736170380081058,LGBMR,random,36,12
2020-04-01,0,10,causal,XLP,0.032788577533927145,LGBMR,random,36,12
2020-04-01,0,10,causal,XLF,0.086577398585625,LGBMR,random,36,12
2020-04-01,0,10,causal,XLY,0.062405303857559845,LGBMR,random,36,12
2020-04-01,0,10,causal,XLV,0.034785646302817545,LGBMR,random,36,12
2020-04-01,0,10,causal,XLU,0.051448123063965394,LGBMR,random,36,12
2020-04-01,0,10,causal,SPY,0.05634940503945886,LGBMR,random,36,12
2020-04-01,0,10,causal,VOX,0.05204609864097064,LGBMR,random,36,12
2020-04-01,0,10,causal,IYR,0.08524694395471678,LGBMR,random,36,12
2020-05-01,0,10,causal,XLE,0.1594821669579563,LGBMR,random,36,12
2020-05-01,0,10,causal,XLB,0.07624089138113624,LGBMR,random,36,12
2020-05-01,0,10,causal,XLI,0.07961152825244813,LGBMR,random,36,12
2020-05-01,0,10,causal,XLK,0.06525952227674364,LGBMR,random,36,12
2020-05-01,0,10,causal,XLF,0.08823073284879383,LGBMR,random,36,12
2020-05-01,0,10,causal,XLP,0.03754960019740887,LGBMR,random,36,12
2020-05-01,0,10,causal,XLY,0.07536549642225386,LGBMR,random,36,12
2020-05-01,0,10,causal,XLV,0.04627826111192421,LGBMR,random,36,12
2020-05-01,0,10,causal,XLU,0.052492318115579834,LGBMR,random,36,12
2020-05-01,0,10,causal,VOX,0.07067706161735983,LGBMR,random,36,12
2020-05-01,0,10,causal,SPY,0.06397501827160129,LGBMR,random,36,12
2020-05-01,0,10,causal,IYR,0.07917290450243307,LGBMR,random,36,12
2020-01-03,0,10,selectkbest,XLB,0.0494432006666311,XGBR,optuna,36,12
2020-01-03,0,10,selectkbest,XLI,0.05826598150406051,XGBR,optuna,36,12
2020-01-03,0,10,selectkbest,VOX,0.047208810792419016,XGBR,optuna,36,12
2020-01-03,0,10,selectkbest,XLE,0.06793433992148518,XGBR,optuna,36,12
2020-01-03,0,10,selectkbest,XLF,0.059561711745949764,XGBR,optuna,36,12
2020-01-03,0,10,selectkbest,XLV,0.042470728003717616,XGBR,optuna,36,12
2020-01-03,0,10,selectkbest,XLK,0.0551033566238437,XGBR,optuna,36,12
2020-01-03,0,10,selectkbest,XLY,0.04893329862185235,XGBR,optuna,36,12
2020-01-03,0,10,selectkbest,XLP,0.03731606601113567,XGBR,optuna,36,12
2020-01-03,0,10,selectkbest,XLU,0.027413750423513072,XGBR,optuna,36,12
2020-01-03,0,10,selectkbest,IYR,0.03997335406628511,XGBR,optuna,36,12
2020-01-03,0,10,selectkbest,SPY,0.04581141605108068,XGBR,optuna,36,12
2020-02-03,0,10,selectkbest,XLI,0.0471788319179319,XGBR,optuna,36,12
2020-02-03,0,10,selectkbest,XLV,0.031409439306860486,XGBR,optuna,36,12
2020-02-03,0,10,selectkbest,XLE,0.06344788282473945,XGBR,optuna,36,12
2020-02-03,0,10,selectkbest,XLK,0.0480110664023346,XGBR,optuna,36,12
2020-02-03,0,10,selectkbest,XLB,0.04850966847971357,XGBR,optuna,36,12
2020-02-03,0,10,selectkbest,VOX,0.039768737860797126,XGBR,optuna,36,12
2020-02-03,0,10,selectkbest,XLP,0.028047428072838262,XGBR,optuna,36,12
2020-02-03,0,10,selectkbest,XLF,0.04888143415505077,XGBR,optuna,36,12
2020-02-03,0,10,selectkbest,SPY,0.0358358939338075,XGBR,optuna,36,12
2020-02-03,0,10,selectkbest,IYR,0.031161902980224244,XGBR,optuna,36,12
2020-02-03,0,10,selectkbest,XLU,0.02852788703663606,XGBR,optuna,36,12
2020-02-03,0,10,selectkbest,XLY,0.04120764224270808,XGBR,optuna,36,12
2020-03-02,0,10,selectkbest,XLB,0.053793395744066656,XGBR,optuna,36,12
2020-03-02,0,10,selectkbest,VOX,0.03476775651817971,XGBR,optuna,36,12
2020-03-02,0,10,selectkbest,XLE,0.07210189233553278,XGBR,optuna,36,12
2020-03-02,0,10,selectkbest,XLF,0.056871565697804084,XGBR,optuna,36,12
2020-03-02,0,10,selectkbest,XLU,0.04162456644221066,XGBR,optuna,36,12
2020-03-02,0,10,selectkbest,XLK,0.052342340106168256,XGBR,optuna,36,12
2020-03-02,0,10,selectkbest,XLY,0.04282864150606604,XGBR,optuna,36,12
2020-03-02,0,10,selectkbest,XLI,0.050189987360129716,XGBR,optuna,36,12
2020-03-02,0,10,selectkbest,SPY,0.04030667308271384,XGBR,optuna,36,12
2020-03-02,0,10,selectkbest,XLP,0.033149016546957066,XGBR,optuna,36,12
2020-03-02,0,10,selectkbest,XLV,0.03705111055985448,XGBR,optuna,36,12
2020-03-02,0,10,selectkbest,IYR,0.02806434239372807,XGBR,optuna,36,12
2020-04-01,0,10,selectkbest,XLI,0.07747318790092472,XGBR,optuna,36,12
2020-04-01,0,10,selectkbest,XLB,0.06921274492197564,XGBR,optuna,36,12
2020-04-01,0,10,selectkbest,XLK,0.057459035294193536,XGBR,optuna,36,12
2020-04-01,0,10,selectkbest,SPY,0.05658069770180835,XGBR,optuna,36,12
2020-04-01,0,10,selectkbest,XLY,0.0649056891200478,XGBR,optuna,36,12
2020-04-01,0,10,selectkbest,XLP,0.03844376993149078,XGBR,optuna,36,12
2020-04-01,0,10,selectkbest,XLE,0.14146683364806847,XGBR,optuna,36,12
2020-04-01,0,10,selectkbest,VOX,0.056729615392864655,XGBR,optuna,36,12
2020-04-01,0,10,selectkbest,XLF,0.085345421062924,XGBR,optuna,36,12
2020-04-01,0,10,selectkbest,XLV,0.03978802349526779,XGBR,optuna,36,12
2020-04-01,0,10,selectkbest,IYR,0.06893788300008832,XGBR,optuna,36,12
2020-04-01,0,10,selectkbest,XLU,0.056271588753977565,XGBR,optuna,36,12
2020-05-01,0,10,selectkbest,XLI,0.07931870818729943,XGBR,optuna,36,12
2020-05-01,0,10,selectkbest,XLB,0.078634556643235,XGBR,optuna,36,12
2020-05-01,0,10,selectkbest,XLK,0.0651112804921265,XGBR,optuna,36,12
2020-05-01,0,10,selectkbest,XLF,0.09107458412170402,XGBR,optuna,36,12
2020-05-01,0,10,selectkbest,XLE,0.1561187336460427,XGBR,optuna,36,12
2020-05-01,0,10,selectkbest,XLY,0.07830026417627284,XGBR,optuna,36,12
2020-05-01,0,10,selectkbest,XLV,0.04873680067389905,XGBR,optuna,36,12
2020-05-01,0,10,selectkbest,SPY,0.06412323907174457,XGBR,optuna,36,12
2020-05-01,0,10,selectkbest,XLP,0.03901891923350134,XGBR,optuna,36,12
2020-05-01,0,10,selectkbest,XLU,0.051616395330959755,XGBR,optuna,36,12
2020-05-01,0,10,selectkbest,VOX,0.06577160611202512,XGBR,optuna,36,12
2020-05-01,0,10,selectkbest,IYR,0.07202536385886261,XGBR,optuna,36,12
2020-01-03,0,10,selectkbest,XLB,0.049484780408414114,LGBMR,optuna,36,12
2020-01-03,0,10,selectkbest,XLI,0.05764926326608809,LGBMR,optuna,36,12
2020-01-03,0,10,selectkbest,XLK,0.05746862431127453,LGBMR,optuna,36,12
2020-01-03,0,10,selectkbest,XLY,0.048930775949146674,LGBMR,optuna,36,12
2020-01-03,0,10,selectkbest,XLP,0.0356006112655562,LGBMR,optuna,36,12
2020-01-03,0,10,selectkbest,IYR,0.038740243406596674,LGBMR,optuna,36,12
2020-01-03,0,10,selectkbest,XLE,0.06636951181219118,LGBMR,optuna,36,12
2020-01-03,0,10,selectkbest,XLV,0.0425628091850557,LGBMR,optuna,36,12
2020-01-03,0,10,selectkbest,SPY,0.044972833401076565,LGBMR,optuna,36,12
2020-01-03,0,10,selectkbest,XLU,0.02727080125346201,LGBMR,optuna,36,12
2020-01-03,0,10,selectkbest,VOX,0.04758413507030393,LGBMR,optuna,36,12
2020-01-03,0,10,selectkbest,XLF,0.05589077720698368,LGBMR,optuna,36,12
2020-02-03,0,10,selectkbest,XLK,0.04950847586803194,LGBMR,optuna,36,12
2020-02-03,0,10,selectkbest,XLI,0.04676401929445116,LGBMR,optuna,36,12
2020-02-03,0,10,selectkbest,XLB,0.04856321473422264,LGBMR,optuna,36,12
2020-02-03,0,10,selectkbest,XLY,0.041152309524445485,LGBMR,optuna,36,12
2020-02-03,0,10,selectkbest,IYR,0.030322828703405566,LGBMR,optuna,36,12
2020-02-03,0,10,selectkbest,VOX,0.04075456789763515,LGBMR,optuna,36,12
2020-02-03,0,10,selectkbest,XLF,0.04809661995747319,LGBMR,optuna,36,12
2020-02-03,0,10,selectkbest,XLU,0.028170839282140803,LGBMR,optuna,36,12
2020-02-03,0,10,selectkbest,XLE,0.059430956185405184,LGBMR,optuna,36,12
2020-02-03,0,10,selectkbest,XLP,0.02455671948081786,LGBMR,optuna,36,12
2020-02-03,0,10,selectkbest,XLV,0.031061244935651294,LGBMR,optuna,36,12
2020-02-03,0,10,selectkbest,SPY,0.03415855862668923,LGBMR,optuna,36,12
2020-03-02,0,10,selectkbest,XLB,0.052129859833254626,LGBMR,optuna,36,12
2020-03-02,0,10,selectkbest,XLE,0.07614605586303323,LGBMR,optuna,36,12
2020-03-02,0,10,selectkbest,XLY,0.042664552501405134,LGBMR,optuna,36,12
2020-03-02,0,10,selectkbest,XLI,0.05005379116538811,LGBMR,optuna,36,12
2020-03-02,0,10,selectkbest,XLK,0.05240977890162671,LGBMR,optuna,36,12
2020-03-02,0,10,selectkbest,XLV,0.036401370988865145,LGBMR,optuna,36,12
2020-03-02,0,10,selectkbest,IYR,0.026886910597861993,LGBMR,optuna,36,12
2020-03-02,0,10,selectkbest,VOX,0.03560250318312135,LGBMR,optuna,36,12
2020-03-02,0,10,selectkbest,XLP,0.03295260144505116,LGBMR,optuna,36,12
2020-03-02,0,10,selectkbest,SPY,0.03925574403943292,LGBMR,optuna,36,12
2020-03-02,0,10,selectkbest,XLF,0.0586503401718036,LGBMR,optuna,36,12
2020-03-02,0,10,selectkbest,XLU,0.041231005326061686,LGBMR,optuna,36,12
2020-04-01,0,10,selectkbest,XLE,0.14090554848132114,LGBMR,optuna,36,12
2020-04-01,0,10,selectkbest,XLI,0.07604626753781903,LGBMR,optuna,36,12
2020-04-01,0,10,selectkbest,XLK,0.05688543698249597,LGBMR,optuna,36,12
2020-04-01,0,10,selectkbest,VOX,0.054605738618606396,LGBMR,optuna,36,12
2020-04-01,0,10,selectkbest,IYR,0.06212315857931899,LGBMR,optuna,36,12
2020-04-01,0,10,selectkbest,XLB,0.06859922534612146,LGBMR,optuna,36,12
