date,Method,ETF,RMSE
2024-01-02,estatico,XLI,0.049742033645759916
2024-01-02,estatico,XLE,0.05551193345462158
2024-01-02,shap,XLE,0.04460001648305664
2024-01-02,causal,XLE,0.04804077723192221
2024-01-02,selectkbest,XLE,0.053917415946181824
2024-01-02,selectkbest,XLI,0.04761050965145131
2024-01-02,estatico,XLK,0.06643713398744977
2024-01-02,causal,XLB,0.05919011341323328
2024-01-02,causal,XLK,0.05950261358314867
2024-01-02,shap,XLK,0.0574983897991759
2024-01-02,shap,XLB,0.05771702376209446
2024-01-02,shap,XLF,0.056825757397103195
2024-01-02,causal,XLF,0.05676030780345829
2024-01-02,estatico,XLF,0.05891532586440635
2024-01-02,selectkbest,XLK,0.06363053290304553
2024-01-02,estatico,XLP,0.036269911453782354
2024-01-02,shap,XLP,0.05537891359728032
2024-01-02,causal,XLP,0.03940944667081757
2024-01-02,selectkbest,XLF,0.05698814826704643
2024-01-02,shap,XLY,0.07169517344003795
2024-01-02,estatico,XLY,0.07200034532878491
2024-01-02,causal,XLY,0.06913152532445944
2024-01-02,causal,XLV,0.035526991457507505
2024-01-02,shap,XLV,0.0371491715070046
2024-01-02,selectkbest,XLP,0.03773573410633151
2024-01-02,shap,XLU,0.044195683428624684
2024-01-02,estatico,XLV,0.03344069903073763
2024-01-02,selectkbest,XLY,0.0709751560454718
2024-01-02,selectkbest,XLV,0.03711659799260271
2024-01-02,causal,XLU,0.03939456271447007
2024-01-02,shap,IYR,0.061659705449608526
2024-01-02,estatico,XLU,0.043397600202786484
2024-01-02,selectkbest,XLU,0.042561326398511935
2024-01-02,causal,IYR,0.061988606039174055
2024-01-02,estatico,IYR,0.06343857409652628
2024-01-02,causal,VOX,0.058394683317861996
2024-01-02,estatico,VOX,0.0591692344157344
2024-01-02,shap,VOX,0.05755558009789371
2024-01-02,selectkbest,IYR,0.06086166558531604
2024-01-02,estatico,SPY,0.04544192518151288
2024-01-02,causal,SPY,0.04580913296648628
2024-01-02,shap,SPY,0.04698314383692037
2024-01-02,selectkbest,VOX,0.056837754368341084
2024-01-02,selectkbest,SPY,0.04668831962132397
