XLU,2019-02-01 00:00:00,selectkbest,RSI_6m,MACD_6m,RSI_12m,MACD_12m,RSI_24m,MACD_24m,momentum_diff_RSI_3m_6m,momentum_diff_RSI_6m_12m,momentum_diff_RSI_12m_24m,momentum_diff_ADX_12m_24m
SPY,2019-02-01 00:00:00,causal,momentum_diff_ROC_24m_48m,kurtosis_12m,ROC_3m,month,volume,skewness_12m,T10Y2Y,price_oscillator,bollinger_high_12,skewness_3m
IYR,2019-02-01 00:00:00,selectkbest,RSI_3m,PPO_3m,RSI_6m,PPO_6m,PPO_12m,RSI_24m,PPO_24m,PPO_48m,bollinger_low_6,bollinger_low_12
SPY,2019-02-01 00:00:00,shap,momentum_diff_ROC_24m_48m,volume,obv,kurtosis_6m,ROC_3m,bollinger_high_24,MACD_3m,momentum_diff_ADX_6m_12m,open,bollinger_high_6
VOX,2019-02-01 00:00:00,selectkbest,open,high,low,skewness_6m,MACD_3m,MACD_6m,MACD_12m,MACD_24m,MACD_48m,bollinger_low_12
SPY,2019-02-01 00:00:00,selectkbest,skewness_3m,ROC_6m,RSI_24m,ADX_24m,ADX_48m,momentum_diff_ROC_3m_6m,momentum_diff_ROC_6m_12m,momentum_diff_ROC_24m_48m,momentum_diff_ADX_24m_48m,bollinger_low_6
XLB,2019-03-01 00:00:00,shap,obv,ADX_3m,momentum_diff_ADX_6m_12m,bollinger_low_6,momentum_diff_RSI_3m_6m,RSI_3m,PPIACO,UMCSENT,momentum_diff_ROC_3m_6m,ROC_48m
XLI,2019-03-01 00:00:00,shap,momentum_diff_ADX_6m_12m,adl,RSI_12m,open,week_of_year,volume,kurtosis_6m,ADX_24m,month,bollinger_low_24
XLK,2019-03-01 00:00:00,shap,obv,ROC_24m,volume,momentum_diff_ROC_24m_48m,bollinger_high_6,PPO_3m,kurtosis_12m,ADX_48m,price_oscillator,ROC_6m
XLI,2019-03-01 00:00:00,causal,ADX_24m,PPO_3m,PPIACO,volume,momentum_diff_RSI_12m_24m,skewness_12m,bollinger_low_6,kurtosis_12m,kurtosis_6m,momentum_diff_ROC_3m_6m
XLB,2019-03-01 00:00:00,causal,bollinger_low_6,ADX_3m,skewness_3m,ROC_3m,price_oscillator,PPIACO,RSI_3m,BOPGSTB,PPO_3m,bollinger_low_12
XLE,2019-03-01 00:00:00,causal,high,price_oscillator,ADX_6m,skewness_3m,ADX_3m,kurtosis_6m,momentum_diff_ADX_3m_6m,PPIACO,month,volume
XLE,2019-03-01 00:00:00,shap,high,price_oscillator,momentum_diff_ADX_3m_6m,ADX_6m,momentum_diff_ROC_3m_6m,skewness_6m,volume,kurtosis_24m,momentum_diff_RSI_24m_48m,PPIACO
XLF,2019-03-01 00:00:00,shap,open,kurtosis_12m,momentum_diff_ROC_3m_6m,week_of_year,ROC_24m,bollinger_high_24,bollinger_high_3,ADX_6m,momentum_diff_ADX_6m_12m,obv
XLE,2019-03-01 00:00:00,selectkbest,open,high,low,skewness_3m,PPO_12m,PPO_24m,PPO_48m,ROC_48m,momentum_diff_ROC_3m_6m,momentum_diff_ADX_3m_6m
