date,Method,ETF,RMSE
2019-03-01,causal,XLF,0.048973558242939995
2019-03-01,selectkbest,XLB,0.04419313954712948
2019-03-01,selectkbest,XLF,0.047385902788312007
2019-03-01,selectkbest,XLI,0.06216105346369628
2019-03-01,selectkbest,XLK,0.056560215894386
2019-03-01,shap,XLY,0.05132860154781623
2019-03-01,causal,XLP,0.045102145157152336
2019-03-01,causal,XLV,0.048653067802139
2019-03-01,causal,XLY,0.05239551210347238
2019-03-01,shap,XLV,0.04796267409109954
2019-03-01,causal,XLU,0.027150503016119806
2019-03-01,shap,XLU,0.025462677738831204
2019-03-01,selectkbest,XLP,0.04183852802056605
2019-03-01,selectkbest,XLV,0.04974466086537605
2019-03-01,selectkbest,XLY,0.05596792285960419
2019-03-01,shap,IYR,0.04599895155924532
2019-03-01,causal,IYR,0.04530475456135741
2019-03-01,causal,VOX,0.046944980658196106
2019-03-01,shap,VOX,0.045280550866484054
2019-03-01,selectkbest,XLU,0.029938612613564765
2019-03-01,shap,SPY,0.04282910404963521
2019-03-01,selectkbest,IYR,0.04407424547789491
2019-03-01,selectkbest,VOX,0.04542721126518675
2019-03-01,causal,SPY,0.0429804862166457
2019-03-01,selectkbest,SPY,0.04247318277863654
2019-04-01,shap,XLE,0.05759666658207597
2019-04-01,causal,XLE,0.05606171103780486
2019-04-01,causal,XLI,0.06363028418609085
2019-04-01,shap,XLB,0.04037948256897228
2019-04-01,causal,XLK,0.05372523853952831
2019-04-01,causal,XLF,0.046631371745805776
2019-04-01,shap,XLI,0.061115186098409144
2019-04-01,causal,XLB,0.040980978821107024
2019-04-01,selectkbest,XLE,0.05562847417713103
2019-04-01,shap,XLP,0.03888560376391318
2019-04-01,shap,XLK,0.053774896042021715
2019-04-01,selectkbest,XLB,0.04220800314646541
2019-04-01,shap,XLF,0.04685884266598711
2019-04-01,selectkbest,XLK,0.05523299397781928
2019-04-01,selectkbest,XLI,0.06037462040427534
2019-04-01,causal,XLY,0.05197075850056877
2019-04-01,selectkbest,XLF,0.05148812568071509
2019-04-01,shap,XLY,0.04916197246100755
2019-04-01,causal,XLP,0.03826654332423425
2019-04-01,shap,XLV,0.047679885954807724
2019-04-01,causal,XLV,0.0472456672750943
2019-04-01,selectkbest,XLP,0.03776989686200636
2019-04-01,causal,XLU,0.02230024699403194
2019-04-01,shap,XLU,0.01927575626096863
2019-04-01,causal,IYR,0.03981627835835693
2019-04-01,shap,IYR,0.041798342150303446
2019-04-01,selectkbest,XLV,0.0488254643845884
2019-04-01,selectkbest,XLY,0.056843437254967294
2019-04-01,shap,VOX,0.04447911094492793
2019-04-01,causal,VOX,0.04561004610891462
2019-04-01,selectkbest,IYR,0.0403952630791676
2019-04-01,shap,SPY,0.04011425667626152
2019-04-01,selectkbest,XLU,0.02331338172998039
2019-04-01,causal,SPY,0.04330557378597341
2019-04-01,selectkbest,VOX,0.0397993776298059
2019-04-01,selectkbest,SPY,0.03851970879725849
2019-05-01,causal,XLB,0.038025713604816457
2019-05-01,shap,XLE,0.056974876476472626
2019-05-01,causal,XLI,0.061281760155378485
2019-05-01,shap,XLB,0.040759349073655055
2019-05-01,shap,XLI,0.06221537171879163
2019-05-01,causal,XLF,0.05350840179925152
2019-05-01,causal,XLE,0.05959573196453646
2019-05-01,shap,XLK,0.04822655181244996
2019-05-01,causal,XLK,0.05334321288985734
2019-05-01,shap,XLF,0.05184059569154764
2019-05-01,selectkbest,XLB,0.03974496303297102
2019-05-01,selectkbest,XLE,0.055755421620921175
2019-05-01,shap,XLP,0.0401717058170842
2019-05-01,selectkbest,XLK,0.058141579812110884
2019-05-01,selectkbest,XLI,0.06014336943909145
2019-05-01,selectkbest,XLF,0.05089908519571705
2019-05-01,causal,XLP,0.03668059382489203
2019-05-01,causal,XLY,0.050572347073356935
2019-05-01,shap,XLY,0.051089094810355465
2019-05-01,causal,XLV,0.045594620339296475
2019-05-01,causal,XLU,0.021358764149329638
2019-05-01,shap,XLV,0.047110972856242904
2019-05-01,selectkbest,XLY,0.05478213676108308
2019-05-01,shap,XLU,0.020806810912923423
2019-05-01,selectkbest,XLP,0.037932234492977245
2019-05-01,causal,IYR,0.0431800495521067
2019-05-01,shap,IYR,0.047133177803992454
2019-05-01,selectkbest,XLV,0.049086080733126536
2019-05-01,selectkbest,XLU,0.022903312809189762
2019-05-01,shap,VOX,0.04194894849287925
2019-05-01,causal,VOX,0.04288123631298618
2019-05-01,shap,SPY,0.036805223557799055
2019-05-01,selectkbest,IYR,0.04082507393509225
2019-05-01,selectkbest,VOX,0.0377236480844116
2019-05-01,causal,SPY,0.04023162514134491
2019-05-01,selectkbest,SPY,0.037052050660309574
2019-06-03,causal,XLE,0.05872871392442673
2019-06-03,shap,XLE,0.062156781038592464
2019-06-03,shap,XLI,0.06397659869116623
2019-06-03,causal,XLB,0.04733203074264867
2019-06-03,shap,XLF,0.05229359383787755
2019-06-03,shap,XLK,0.058671198295659074
2019-06-03,causal,XLI,0.06798267189780996
2019-06-03,shap,XLB,0.044251306117639555
2019-06-03,causal,XLK,0.05952657579623708
2019-06-03,selectkbest,XLB,0.04616991836885204
2019-06-03,shap,XLP,0.03885867205163799
2019-06-03,causal,XLF,0.059653856506841185
2019-06-03,selectkbest,XLK,0.06543899005702004
2019-06-03,selectkbest,XLE,0.06216417545404631
2019-06-03,selectkbest,XLI,0.06572555309170135
2019-06-03,selectkbest,XLF,0.05910330825273707
2019-06-03,causal,XLP,0.03557750251606653
2019-06-03,shap,XLY,0.05445165182060607
2019-06-03,shap,XLV,0.04907418747968104
2019-06-03,causal,XLV,0.04716294955529586
2019-06-03,shap,XLU,0.024152688550344133
2019-06-03,causal,XLY,0.05496689594095966
2019-06-03,causal,XLU,0.017601422705892364
2019-06-03,causal,IYR,0.04138036437975708
2019-06-03,selectkbest,XLP,0.03458121750885227
2019-06-03,shap,IYR,0.03908851871925758
2019-06-03,shap,VOX,0.04674136108501315
2019-06-03,selectkbest,XLU,0.023009464190745763
2019-06-03,selectkbest,XLY,0.06062053888311497
2019-06-03,selectkbest,XLV,0.05277219865846384
2019-06-03,selectkbest,IYR,0.041138114379579926
2019-06-03,shap,SPY,0.04567318129429509
2019-06-03,causal,VOX,0.04566041445457938
2019-06-03,selectkbest,VOX,0.04518833868042789
2019-06-03,causal,SPY,0.044958374475702764
2019-06-03,selectkbest,SPY,0.044278726893357975
2019-07-01,shap,XLE,0.06295176475164191
2019-07-01,causal,XLE,0.06365842625146681
2019-07-01,shap,XLB,0.052966701382325065
2019-07-01,causal,XLB,0.053401662398140926
2019-07-01,causal,XLK,0.06303398840976675
2019-07-01,shap,XLF,0.0603645425988084
2019-07-01,shap,XLK,0.062011477291305114
2019-07-01,shap,XLI,0.0674704580634909
2019-07-01,causal,XLI,0.06980564260382814
2019-07-01,causal,XLF,0.05995991520320238
2019-07-01,selectkbest,XLE,0.06721685005487417
2019-07-01,shap,XLP,0.04240790222596257
2019-07-01,selectkbest,XLK,0.06096505696217171
2019-07-01,selectkbest,XLB,0.054346601749353025
2019-07-01,selectkbest,XLF,0.06209793438198452
2019-07-01,selectkbest,XLI,0.06899303063019817
2019-07-01,causal,XLY,0.05690892900279332
2019-07-01,causal,XLP,0.03806352003803913
2019-07-01,shap,XLY,0.05646643021233437
2019-07-01,shap,XLV,0.05017384192490355
2019-07-01,shap,XLU,0.02335557988974719
2019-07-01,selectkbest,XLY,0.06173798033558931
2019-07-01,causal,XLV,0.04920808800168883
2019-07-01,causal,IYR,0.039990830131955535
2019-07-01,shap,VOX,0.046947022869779434
2019-07-01,causal,XLU,0.022053020590565218
2019-07-01,selectkbest,XLP,0.037950772717188865
2019-07-01,shap,IYR,0.039433846837863586
2019-07-01,causal,VOX,0.04556113683178817
2019-07-01,selectkbest,XLV,0.054082595065445035
2019-07-01,selectkbest,XLU,0.024004196858528334
2019-07-01,selectkbest,IYR,0.04011764554471905
2019-07-01,shap,SPY,0.046028577181883884
2019-07-01,causal,SPY,0.044667142661827794
2019-07-01,selectkbest,VOX,0.045348097986363474
2019-07-01,selectkbest,SPY,0.045258559461456654
2019-08-01,causal,XLB,0.05259392770048623
2019-08-01,shap,XLI,0.07107239652839928
2019-08-01,shap,XLE,0.06761028444269766
2019-08-01,causal,XLI,0.0687415972217501
2019-08-01,shap,XLB,0.05012282627957343
2019-08-01,causal,XLE,0.07220070075836477
2019-08-01,shap,XLF,0.05927328453849857
2019-08-01,causal,XLK,0.06174229989571191
2019-08-01,shap,XLK,0.05883361599200125
2019-08-01,causal,XLF,0.06008859671078671
2019-08-01,shap,XLP,0.04248773659234391
2019-08-01,selectkbest,XLE,0.0643603400907439
2019-08-01,selectkbest,XLB,0.05256676226968594
2019-08-01,selectkbest,XLI,0.06631474572071756
2019-08-01,selectkbest,XLK,0.06584125723584516
2019-08-01,selectkbest,XLF,0.06162994840620354
2019-08-01,shap,XLV,0.050994434229699535
2019-08-01,shap,XLY,0.056081253284994005
2019-08-01,causal,XLP,0.03566095118414371
2019-08-01,causal,XLU,0.027570108229358698
2019-08-01,causal,XLY,0.055742512687746035
2019-08-01,causal,XLV,0.047376143288502925
2019-08-01,selectkbest,XLP,0.039641990907213556
2019-08-01,selectkbest,XLY,0.059229743016138585
2019-08-01,causal,IYR,0.03907197386547932
2019-08-01,shap,VOX,0.04649595958879063
2019-08-01,shap,XLU,0.02086878336770918
2019-08-01,shap,IYR,0.03945932660513372
2019-08-01,causal,VOX,0.04755769898424171
2019-08-01,selectkbest,XLU,0.023965415162490157
2019-08-01,selectkbest,XLV,0.051722654038482814
2019-08-01,shap,SPY,0.04850745235363679
2019-08-01,selectkbest,IYR,0.03723779745231725
2019-08-01,causal,SPY,0.048142946702148866
2019-08-01,selectkbest,VOX,0.0447254655616962
2019-08-01,selectkbest,SPY,0.04452865322060527
2019-09-03,causal,XLE,0.07212851430775441
2019-09-03,causal,XLI,0.06675556463465498
2019-09-03,shap,XLI,0.062894476686444
2019-09-03,causal,XLB,0.0528647131325956
2019-09-03,shap,XLB,0.05170511266343927
2019-09-03,causal,XLK,0.06279605791418291
2019-09-03,shap,XLE,0.06949385066136363
2019-09-03,shap,XLK,0.05784491918297933
2019-09-03,shap,XLF,0.058255077324420104
2019-09-03,selectkbest,XLB,0.05920519319339222
2019-09-03,causal,XLF,0.0597183912949872
2019-09-03,selectkbest,XLE,0.0717594401008108
2019-09-03,selectkbest,XLK,0.06637324107404248
2019-09-03,shap,XLP,0.04186231753679512
2019-09-03,selectkbest,XLI,0.06388413597382726
2019-09-03,selectkbest,XLF,0.06178130057560882
2019-09-03,causal,XLP,0.038157715556518944
2019-09-03,causal,XLY,0.054207391712673386
2019-09-03,shap,XLY,0.05495296604539926
2019-09-03,causal,XLV,0.048360942781293256
2019-09-03,selectkbest,XLP,0.03683306449800067
2019-09-03,shap,XLV,0.048644773015656784
2019-09-03,selectkbest,XLY,0.05876360699828831
2019-09-03,causal,XLU,0.030708403496724435
2019-09-03,shap,XLU,0.02380313379338512
2019-09-03,shap,IYR,0.04228426477732009
2019-09-03,causal,IYR,0.03811771694165651
2019-09-03,shap,VOX,0.04467489361663778
2019-09-03,causal,VOX,0.04696334938068509
2019-09-03,selectkbest,XLV,0.05119161117998952
2019-09-03,shap,SPY,0.04732718496081366
2019-09-03,selectkbest,XLU,0.02677772917700867
2019-09-03,selectkbest,VOX,0.04163341686306786
2019-09-03,selectkbest,IYR,0.03776763197889841
2019-09-03,causal,SPY,0.04536414094550041
2019-09-03,selectkbest,SPY,0.04441266026791973
2019-10-01,causal,XLB,0.05371399231295798
2019-10-01,shap,XLE,0.0711753167963935
2019-10-01,causal,XLK,0.061075005700244156
2019-10-01,causal,XLE,0.06975255901515824
2019-10-01,shap,XLI,0.06284340156950445
2019-10-01,causal,XLF,0.062231574731850293
2019-10-01,shap,XLB,0.051999081603627796
2019-10-01,selectkbest,XLE,0.06872224100936257
2019-10-01,shap,XLK,0.06184217188804015
2019-10-01,selectkbest,XLB,0.054904397911117876
2019-10-01,shap,XLF,0.058360664065202066
2019-10-01,causal,XLI,0.06573793418747688
2019-10-01,shap,XLP,0.042791679886519586
2019-10-01,selectkbest,XLI,0.06241995891810287
2019-10-01,selectkbest,XLK,0.0641919625116623
2019-10-01,selectkbest,XLF,0.06277165532551059
2019-10-01,causal,XLP,0.03899632354690018
2019-10-01,shap,XLV,0.04746871794471288
2019-10-01,causal,XLY,0.05370633538451387
2019-10-01,shap,XLY,0.053949343915896536
2019-10-01,selectkbest,XLY,0.05779586310351776
2019-10-01,causal,XLV,0.04656148216316424
2019-10-01,shap,IYR,0.04026123977936093
2019-10-01,selectkbest,XLP,0.03812300925240513
2019-10-01,shap,XLU,0.030400039709520106
2019-10-01,causal,XLU,0.03329979171307701
2019-10-01,selectkbest,XLV,0.049259308539539914
2019-10-01,causal,IYR,0.04029056044984487
2019-10-01,shap,VOX,0.047785192255139185
2019-10-01,selectkbest,XLU,0.03169972165370445
2019-10-01,causal,VOX,0.048222117680833766
2019-10-01,shap,SPY,0.044715386673683785
2019-10-01,causal,SPY,0.048612258519569795
2019-10-01,selectkbest,IYR,0.03810203793853247
2019-10-01,selectkbest,VOX,0.044043094913762675
2019-10-01,selectkbest,SPY,0.046604887676480106
2019-11-01,shap,XLE,0.07026284390643259
2019-11-01,causal,XLK,0.06256808017788658
2019-11-01,causal,XLE,0.06871512159030982
2019-11-01,causal,XLB,0.052088728659757375
2019-11-01,shap,XLK,0.06169062571110417
2019-11-01,shap,XLF,0.05803992011888855
2019-11-01,shap,XLB,0.050914329235672164
2019-11-01,selectkbest,XLE,0.06835369632077345
2019-11-01,shap,XLI,0.06301276249618208
2019-11-01,causal,XLF,0.05906849900594675
2019-11-01,causal,XLI,0.06433888264743046
2019-11-01,shap,XLP,0.04110850390640981
2019-11-01,selectkbest,XLK,0.06622591295437619
2019-11-01,selectkbest,XLB,0.056466884133852244
2019-11-01,selectkbest,XLI,0.0619784790332662
2019-11-01,selectkbest,XLF,0.06266602777902412
2019-11-01,causal,XLP,0.03745855860192196
2019-11-01,shap,XLV,0.04915989256515969
2019-11-01,causal,XLV,0.0439759403523603
2019-11-01,shap,XLY,0.05382212161504192
2019-11-01,causal,XLY,0.055550415757399114
2019-11-01,shap,XLU,0.03079667950796042
2019-11-01,causal,XLU,0.030022722503623263
2019-11-01,shap,IYR,0.04082256083712941
2019-11-01,causal,IYR,0.041238214968606426
2019-11-01,shap,VOX,0.04781962075751031
2019-11-01,selectkbest,XLY,0.056909070370185874
2019-11-01,selectkbest,XLP,0.03634550219133481
2019-11-01,selectkbest,XLV,0.04952849566682523
2019-11-01,causal,VOX,0.0495478866198398
2019-11-01,selectkbest,XLU,0.030834022917281524
2019-11-01,selectkbest,IYR,0.03733052511097106
2019-11-01,shap,SPY,0.04622264927153064
2019-11-01,selectkbest,VOX,0.043520909951722656
2019-11-01,causal,SPY,0.04908446732304756
2019-11-01,selectkbest,SPY,0.04461668299053783
2019-12-02,shap,XLE,0.0634466572407971
2019-12-02,causal,XLE,0.06018638215859452
2019-12-02,causal,XLK,0.05800025977612525
2019-12-02,causal,XLB,0.045898369110726506
2019-12-02,shap,XLB,0.045288071054398964
2019-12-02,shap,XLF,0.055627627929052216
2019-12-02,causal,XLI,0.05483629189651093
2019-12-02,shap,XLI,0.05546776106815436
2019-12-02,selectkbest,XLB,0.0457546256879626
2019-12-02,selectkbest,XLE,0.06360223508315944
2019-12-02,causal,XLF,0.057040504570462953
2019-12-02,shap,XLK,0.05721556557399355
2019-12-02,shap,XLP,0.0389284647169
2019-12-02,selectkbest,XLI,0.053600620849084464
2019-12-02,selectkbest,XLF,0.05983339341021518
2019-12-02,causal,XLP,0.03686334597007824
2019-12-02,selectkbest,XLK,0.0568023090342122
2019-12-02,causal,XLY,0.04951404709592438
2019-12-02,causal,XLV,0.041293158330531016
2019-12-02,shap,XLY,0.0453088329770098
2019-12-02,shap,XLU,0.02919762896286432
2019-12-02,causal,XLU,0.03756930187483489
2019-12-02,shap,XLV,0.04336428593247157
2019-12-02,selectkbest,XLP,0.03620028733249065
2019-12-02,shap,IYR,0.04092353320098164
2019-12-02,causal,IYR,0.04035854401360373
2019-12-02,selectkbest,XLY,0.047123321232279566
2019-12-02,selectkbest,XLV,0.045068160306995876
2019-12-02,shap,VOX,0.04486819196441477
2019-12-02,causal,VOX,0.04617069008747928
2019-12-02,selectkbest,XLU,0.035530239469465284
2019-12-02,selectkbest,IYR,0.03779445727834306
2019-12-02,selectkbest,VOX,0.042770898765014206
2019-12-02,causal,SPY,0.044474406023026096
2019-12-02,shap,SPY,0.04599803450013019
2019-12-02,selectkbest,SPY,0.04235598983166043
2020-01-02,causal,XLB,0.04424026767948681
2020-01-02,shap,XLE,0.06707868465713901
2020-01-02,causal,XLI,0.05448134004044409
2020-01-02,causal,XLE,0.06133270562023643
2020-01-02,selectkbest,XLE,0.05933823920882325
2020-01-02,shap,XLB,0.047278083215824836
2020-01-02,shap,XLK,0.05913866761740744
2020-01-02,causal,XLK,0.06282766541653709
2020-01-02,shap,XLP,0.04036243011556287
2020-01-02,shap,XLI,0.057172452961771446
2020-01-02,shap,XLF,0.0527371579152542
2020-01-02,causal,XLF,0.05774315577749665
2020-01-02,selectkbest,XLB,0.04673589322825285
2020-01-02,selectkbest,XLK,0.05680984160180172
2020-01-02,selectkbest,XLI,0.05436040267686157
2020-01-02,selectkbest,XLF,0.05895991697786641
2020-01-02,causal,XLP,0.0364379075347037
2020-01-02,shap,XLU,0.030602970299563007
2020-01-02,causal,XLU,0.03332255120651673
2020-01-02,shap,XLY,0.048693295639884414
2020-01-02,shap,IYR,0.03908729517870606
2020-01-02,causal,XLY,0.045669388450349416
2020-01-02,causal,XLV,0.03531288379589607
2020-01-02,shap,XLV,0.04035535667596742
2020-01-02,selectkbest,XLP,0.03679315201858656
2020-01-02,selectkbest,XLY,0.047270178042723966
2020-01-02,causal,IYR,0.0361133465620278
2020-01-02,selectkbest,XLU,0.03516512995845189
2020-01-02,shap,VOX,0.043858156214660854
2020-01-02,selectkbest,XLV,0.04247908119178454
2020-01-02,selectkbest,IYR,0.035660313823170885
2020-01-02,causal,VOX,0.04686289953816432
2020-01-02,causal,SPY,0.04479797580798822
2020-01-02,shap,SPY,0.04669796513450671
2020-01-02,selectkbest,VOX,0.04576791901672104
2020-01-02,selectkbest,SPY,0.042283110276700536
