date,open,high,low,close,volume,dividend,split,gains,etf
2006-09-01,19.030789725475483,19.030789725475483,18.92880837534532,18.991130828857422,3034169,0.0,0.0,0.0,XLF
2006-09-05,19.008139672372348,19.121452208391617,18.979811870931528,19.05912971496582,9705573,0.0,0.0,0.0,XLF
2006-09-06,18.979810418824563,19.206435473524472,18.951482619551047,18.996807098388672,6858886,0.0,0.0,0.0,XLF
2006-09-07,18.923146603117207,18.968469732017887,18.8324963545499,18.8494930267334,8959341,0.0,0.0,0.0,XLF
2006-09-08,18.85516239957652,18.97414045919221,18.75884657412466,18.957143783569336,6832419,0.0,0.0,0.0,XLF
2006-09-11,18.923156005074684,18.996808287797265,18.90049243398099,18.96847915649414,4257044,0.0,0.0,0.0,XLF
2006-09-12,18.991137147123986,19.240423053343264,18.97980603003473,19.212095260620117,7997561,0.0,0.0,0.0,XLF
2006-09-13,19.24042873462442,19.39340152101013,19.149779771143677,19.353742599487305,8542032,0.0,0.0,0.0,XLF
2006-09-14,19.285752495146628,19.399065017700195,19.26875581630197,19.399065017700195,3825456,0.0,0.0,0.0,XLF
2006-09-15,19.936938872421074,19.94263671320024,19.435524870348583,19.458314895629883,7382923,0.157595,0.0,0.0,XLF
2006-09-18,19.412735097124184,19.49820405953698,19.367152364016324,19.435527801513672,9313623,0.0,0.0,0.0,XLF
2006-09-19,19.686245436989868,19.686245436989868,19.36146560206844,19.469724655151367,7713815,0.0,0.0,0.0,XLF
2006-09-20,19.538088970186646,19.6349536159715,19.509599761966264,19.600765228271484,9690678,0.0,0.0,0.0,XLF
2006-09-21,19.600771835643215,19.65205376556247,19.42983519086305,19.46402359008789,6461027,0.0,0.0,0.0,XLF
2006-09-22,19.464018133132413,19.53239223674063,19.418434059557967,19.498205184936523,7961369,0.0,0.0,0.0,XLF
2006-09-25,19.606472056115077,19.743220308917557,19.515305216410678,19.6976375579834,7118627,0.0,0.0,0.0,XLF
2006-09-26,19.70902448910394,19.805889129638672,19.62925471041044,19.805889129638672,7658913,0.0,0.0,0.0,XLF
2006-09-27,19.748919617687335,19.80020021281821,19.663450621299788,19.714731216430664,6000140,0.0,0.0,0.0,XLF
2006-09-28,19.66344031637597,19.805887677146128,19.66344031637597,19.783096313476562,3996811,0.0,0.0,0.0,XLF
2006-09-29,19.55518774626776,19.914155879744843,19.55518774626776,19.726125717163086,6330171,0.0,0.0,0.0,XLF
2006-10-02,19.69763361301575,19.754613378107837,19.60646812940571,19.680540084838867,4536481,0.0,0.0,0.0,XLF
2006-10-03,19.69193338778069,19.919849744902024,19.674839861671938,19.874265670776367,8250778,0.0,0.0,0.0,XLF
2006-10-04,20.073693899982583,20.11357879638672,19.822986161199427,20.11357879638672,14697525,0.0,0.0,0.0,XLF
2006-10-05,20.15346621760139,20.307307969935273,20.028112340826873,20.102184295654297,10687542,0.0,0.0,0.0,XLF
2006-10-06,20.039501780722595,20.062293144335623,19.982522033854636,20.033803939819336,6333126,0.0,0.0,0.0,XLF
2006-10-09,20.028109718960156,20.119275189890267,19.959734277926948,20.09078598022461,4485395,0.0,0.0,0.0,XLF
2006-10-10,20.1249730318234,20.153463579324686,20.03380756089329,20.09078598022461,6821710,0.0,0.0,0.0,XLF
2006-10-11,19.805887044365516,20.090781756803693,19.805887044365516,20.039501190185547,7388216,0.0,0.0,0.0,XLF
2006-10-12,20.079392004267916,20.18195450562366,20.079392004267916,20.14776611328125,6476045,0.0,0.0,0.0,XLF
2006-10-13,20.09078060813497,20.221832275390625,20.09078060813497,20.221832275390625,4953544,0.0,0.0,0.0,XLF
2006-10-16,20.153465030626577,20.17055855765692,20.08508958466948,20.11357879638672,6320200,0.0,0.0,0.0,XLF
2006-10-17,20.096485269356375,20.164860715313473,20.011017634204656,20.11357879638672,6891754,0.0,0.0,0.0,XLF
2006-10-18,20.199050051728317,20.27881985355003,20.05090479622355,20.170560836791992,7018177,0.0,0.0,0.0,XLF
2006-10-19,20.136364482686492,20.136364482686492,19.948334400584606,20.039501190185547,8025012,0.0,0.0,0.0,XLF
2006-10-20,20.039499165148293,20.045197005307863,19.931238864281255,20.016706466674805,8718681,0.0,0.0,0.0,XLF
2006-10-23,19.954038133241056,20.176256663205884,19.9426424484055,20.14776611328125,4841769,0.0,0.0,0.0,XLF
2006-10-24,20.107878567727326,20.147763459398096,20.045202309387548,20.142066955566406,3734362,0.0,0.0,0.0,XLF
2006-10-25,20.164858987395508,20.227535247802734,20.079390021731864,20.227535247802734,5660261,0.0,0.0,0.0,XLF
2006-10-26,20.261721437266587,20.37567960735996,20.17055597146033,20.36998176574707,11989201,0.0,0.0,0.0,XLF
2006-10-27,20.341490774704653,20.341490774704653,20.159158521238425,20.216136932373047,5312134,0.0,0.0,0.0,XLF
2006-10-30,20.187645232933132,20.284509857731294,20.153458190475643,20.221832275390625,9933801,0.0,0.0,0.0,XLF
2006-10-31,20.278819983620245,20.330101908670432,20.187654495239258,20.187654495239258,9728224,0.0,0.0,0.0,XLF
2006-11-01,20.27881909161018,20.31300748608508,20.022414828981304,20.062299728393555,11319784,0.0,0.0,0.0,XLF
2006-11-02,20.045205831852297,20.07939288786337,19.94264332598328,20.005319595336914,4528357,0.0,0.0,0.0,XLF
2006-11-03,20.067997202526346,20.11357994387444,19.908456269972206,20.005319595336914,4709191,0.0,0.0,0.0,XLF
