date,open,high,low,close,volume,dividend,split,gains,etf
2006-11-17,47.000957983977834,47.373504638671875,46.961038645569545,47.373504638671875,62900,0.0,0.0,0.0,VOX
2006-11-20,47.35355364771476,47.57974126723293,47.30033123998055,47.326942443847656,20100,0.0,0.0,0.0,VOX
2006-11-21,47.49324157194004,47.49324157194004,47.16060925664388,47.227134704589844,20000,0.0,0.0,0.0,VOX
2006-11-22,47.29366204518413,47.30031611291491,47.06747449800277,47.094085693359375,27300,0.0,0.0,0.0,VOX
2006-11-24,46.97434805669606,47.267066193641995,46.97434805669606,47.107398986816406,12600,0.0,0.0,0.0,VOX
2006-11-27,47.01426149067525,47.01426149067525,46.38891603946769,46.395565032958984,34200,0.0,0.0,0.0,VOX
2006-11-28,46.27580033239191,46.62838973072382,46.26249727468148,46.575172424316406,24400,0.0,0.0,0.0,VOX
2006-11-29,47.067495786183834,47.566444504765286,47.067495786183834,47.30699157714844,18000,0.0,0.0,0.0,VOX
2006-11-30,47.413407336992876,47.78595897638601,47.406758345186155,47.6063346862793,14600,0.0,0.0,0.0,VOX
2006-12-01,47.6396071669941,47.6396071669941,47.34024007220448,47.519859313964844,28700,0.0,0.0,0.0,VOX
2006-12-04,47.87910553920055,48.22504098078902,47.75935767950314,48.0720329284668,13000,0.0,0.0,0.0,VOX
2006-12-05,48.11860043287756,48.2050830228988,48.01880970558091,48.16516876220703,21600,0.0,0.0,0.0,VOX
2006-12-06,48.178475467063315,48.398014068603516,47.99885620480072,48.398014068603516,21500,0.0,0.0,0.0,VOX
2006-12-07,48.610903800574974,48.704040476238895,48.41797637939453,48.41797637939453,13400,0.0,0.0,0.0,VOX
2006-12-08,48.28491320702049,48.557669095080946,48.11859703180389,48.51110076904297,13200,0.0,0.0,0.0,VOX
2006-12-11,48.6375106664537,48.976797140721786,48.6375106664537,48.85039520263672,19700,0.0,0.0,0.0,VOX
2006-12-12,48.93024752881771,49.056644439697266,48.65083234426842,49.056644439697266,23900,0.0,0.0,0.0,VOX
2006-12-13,49.22292458262971,49.22292458262971,48.89694636137897,48.97677993774414,18600,0.0,0.0,0.0,VOX
2006-12-14,48.91691545832957,49.25620189645987,48.91691545832957,49.08988571166992,212100,0.0,0.0,0.0,VOX
2006-12-15,49.34268394388649,49.44247466877884,49.18302182939899,49.24289321899414,20200,0.0,0.0,0.0,VOX
2006-12-18,49.25436252636291,49.42278805677998,48.863614062209884,48.99161911010742,30400,0.927,0.0,0.0,VOX
2006-12-19,48.57390908412319,48.80297041761376,48.52675015368953,48.74907302856445,19900,0.0,0.0,0.0,VOX
2006-12-20,48.890562932602684,49.12635764801251,48.65476821719286,48.68171691894531,16500,0.0,0.0,0.0,VOX
2006-12-21,48.79624127558217,49.03877443267255,48.634554217501545,48.72213363647461,22400,0.0,0.0,0.0,VOX
2006-12-22,48.66150908927727,48.74908851935869,48.46613484684374,48.47960662841797,22800,0.0,0.0,0.0,VOX
2006-12-26,48.432438207218546,48.79623791782037,48.432438207218546,48.77602767944336,11800,0.0,0.0,0.0,VOX
2006-12-27,49.01856213040845,49.314987534427424,48.9579262737177,49.28804397583008,57400,0.0,0.0,0.0,VOX
2006-12-28,49.28129640159864,49.53730128043462,49.20718877931548,49.43624496459961,10400,0.0,0.0,0.0,VOX
2006-12-29,49.67203800888086,49.988673550295296,49.51708432696568,49.52382278442383,16400,0.0,0.0,0.0,VOX
2007-01-03,49.76636950305338,49.99542572008368,49.22740583719388,49.550785064697266,54300,0.0,0.0,0.0,VOX
2007-01-04,49.328451459052125,49.41603085126914,49.06570814246374,49.39582061767578,47400,0.0,0.0,0.0,VOX
2007-01-05,49.146575207139286,49.146575207139286,48.67498570610118,48.68845748901367,22600,0.0,0.0,0.0,VOX
2007-01-08,48.567183434578176,49.01856776199142,48.344865641007246,48.95119857788086,27900,0.0,0.0,0.0,VOX
2007-01-09,48.84338656098785,48.89054548724234,48.52000739528744,48.67496109008789,83400,0.0,0.0,0.0,VOX
2007-01-10,48.58064643598819,48.89728716451682,48.50653881271818,48.89054870605469,39300,0.0,0.0,0.0,VOX
2007-01-11,49.058936829980205,49.624848691291355,49.058936829980205,49.60463333129883,20500,0.0,0.0,0.0,VOX
2007-01-12,49.840459617826575,49.95498768608773,49.73940332350459,49.83372116088867,46400,0.0,0.0,0.0,VOX
2007-01-16,50.02237548985237,50.02911394930316,49.698996255415715,49.7596321105957,22800,0.0,0.0,0.0,VOX
2007-01-17,49.64510363236822,49.72594458542543,49.368883336253354,49.3756217956543,28900,0.0,0.0,0.0,VOX
2007-01-18,49.59795008430355,49.847216569892666,49.59795008430355,49.67879104614258,37300,0.0,0.0,0.0,VOX
2007-01-19,49.860669848703644,49.99540814784187,49.678767490936735,49.83372116088867,40100,0.0,0.0,0.0,VOX
2007-01-22,49.85394189876317,49.90783928575229,49.638357490744404,49.72593688964844,15000,0.0,0.0,0.0,VOX
2007-01-23,49.759622242915526,50.352478058553636,49.759622242915526,50.02236557006836,13800,0.0,0.0,0.0,VOX
2007-01-24,50.6489195139086,51.20135498046874,50.6219708155473,51.20135498046875,25700,0.0,0.0,0.0,VOX
2007-01-25,51.4640980018241,51.4640980018241,50.541124364224885,50.817344665527344,34200,0.0,0.0,0.0,VOX
2007-01-26,50.70956008697176,51.04641117205576,50.298606491913766,50.91841125488281,38900,0.0,0.0,0.0,VOX
2007-01-29,50.91840324627602,51.16093640058529,50.81734690865735,50.92513656616211,43100,0.0,0.0,0.0,VOX
2007-01-30,51.23504025836191,51.504516952209364,51.13398392819989,51.47757339477539,54700,0.0,0.0,0.0,VOX
2007-01-31,51.47757112079089,51.93568353607015,51.41019681036678,51.74031448364258,20800,0.0,0.0,0.0,VOX
2007-02-01,51.74031740163665,51.800948116511854,51.48430734343861,51.652732849121094,30600,0.0,0.0,0.0,VOX
2007-02-02,51.800941467285156,51.83462862007295,51.652726218919476,51.800941467285156,58000,0.0,0.0,0.0,VOX
2007-02-05,51.71336274065801,51.71336274065801,51.491039865208826,51.62577819824219,101100,0.0,0.0,0.0,VOX
2007-02-06,51.72684636478591,51.74032328513857,51.38999531511688,51.619056701660156,83200,0.0,0.0,0.0,VOX
2007-02-07,51.68641544875373,51.861579398401126,51.61904628040875,51.787471771240234,31500,0.0,0.0,0.0,VOX
2007-02-08,51.81441838437542,51.82115170298268,51.57188527612937,51.800941467285156,50300,0.0,0.0,0.0,VOX
2007-02-09,51.88851726570594,51.915465958077405,50.98575920098095,51.241764068603516,58500,0.0,0.0,0.0,VOX
2007-02-12,51.147459400759935,51.147459400759935,50.79039812968067,50.864505767822266,62800,0.0,0.0,0.0,VOX
2007-02-13,51.15419752705663,51.44388961791992,51.120510368143236,51.44388961791992,28200,0.0,0.0,0.0,VOX
2007-02-14,51.639256516918444,51.9289485667461,51.57862066745131,51.787471771240234,31600,0.0,0.0,0.0,VOX
2007-02-15,51.83463506792541,51.98958365417283,51.780737672735654,51.90200424194336,42200,0.0,0.0,0.0,VOX
2007-02-16,51.70662845559578,51.98958206176758,51.571890111686834,51.98958206176758,13100,0.0,0.0,0.0,VOX
2007-02-20,52.07043668010029,52.27928268934518,51.90201115266043,52.07717514038086,25800,0.0,0.0,0.0,VOX
2007-02-21,52.0367382017608,52.184953456064505,51.92221010159451,52.15800476074219,22000,0.0,0.0,0.0,VOX
2007-02-22,52.23885937943971,52.380336198037234,52.009798001754014,52.24559783935547,20900,0.0,0.0,0.0,VOX
2007-02-23,51.9491621346373,52.18495680893473,51.9491621346373,52.10411071777344,11500,0.0,0.0,0.0,VOX
2007-02-26,52.24559626957401,52.42075510260967,52.19843733145845,52.35338592529297,23700,0.0,0.0,0.0,VOX
2007-02-27,51.80095037125631,51.88852978764542,49.56425976403375,50.40638732910156,94600,0.0,0.0,0.0,VOX
2007-02-28,50.527653634745796,51.187883903812846,50.35922812262998,51.02619171142578,43800,0.0,0.0,0.0,VOX
2007-03-01,49.820252267458216,50.96554855425824,49.77309334117417,50.87796401977539,54500,0.0,0.0,0.0,VOX
2007-03-02,50.78364580713109,50.8914405749803,50.11668238586075,50.204261779785156,43200,0.0,0.0,0.0,VOX
2007-03-05,49.85394520129153,50.204267960052185,49.26108932495117,49.26108932495117,48700,0.0,0.0,0.0,VOX
2007-03-06,49.928057465591564,50.2110110824023,49.47667834259274,50.04932403564453,19400,0.0,0.0,0.0,VOX
2007-03-07,49.948278438735144,49.948278438735144,49.604688893085026,49.65184783935547,27600,0.0,0.0,0.0,VOX
2007-03-08,50.15037422239378,50.44679958180545,50.06952813895173,50.27164077758789,20000,0.0,0.0,0.0,VOX
2007-03-09,50.47375653328629,50.57481286913617,50.21101314403985,50.426597595214844,32200,0.0,0.0,0.0,VOX
2007-03-12,50.386163925745585,50.88470187483194,50.251420466575354,50.74322509765625,8000,0.0,0.0,0.0,VOX
2007-03-13,50.628702223885725,50.743230321016554,50.008897667713995,50.06278991699219,16700,0.0,0.0,0.0,VOX
2007-03-14,50.07627495242212,50.184064608390855,49.39583443808757,50.136905670166016,19000,0.0,0.0,0.0,VOX
2007-03-15,50.21774338862652,50.29858947206857,49.914574430672296,50.27164077758789,17300,0.0,0.0,0.0,VOX
2007-03-16,50.16384131181042,50.41311285750865,50.04931322592371,50.204261779785156,16900,0.0,0.0,0.0,VOX
2007-03-19,50.595011936916656,50.86449372636839,50.54785300925793,50.72975540161133,10600,0.0,0.0,0.0,VOX
2007-03-20,50.675871003432995,51.03293228149414,50.574814663996705,51.03293228149414,19000,0.0,0.0,0.0,VOX
2007-03-21,51.046406405748726,51.86832379899993,50.97230390269383,51.79421615600586,15900,0.0,0.0,0.0,VOX
2007-03-22,51.9020047869223,52.17821994527773,51.74031773959379,52.01653289794922,31900,0.0,0.0,0.0,VOX
2007-03-23,52.0030448046895,52.12431133712703,51.787460429237996,51.84809112548828,65400,0.0,0.0,0.0,VOX
2007-03-26,51.85482896620776,51.85482896620776,51.228286079387075,51.71335220336914,13000,0.0,0.0,0.0,VOX
2007-03-27,51.40346046273094,51.773993448541646,51.40346046273094,51.62577819824219,19400,0.0,0.0,0.0,VOX
2007-03-28,51.235031792896336,51.356298341066434,50.99923201483286,51.05986785888672,34100,0.0,0.0,0.0,VOX
2007-03-29,51.4034652992466,51.517993407094615,51.032927138634285,51.423675537109375,6800,0.0,0.0,0.0,VOX
2007-03-30,51.34956350923836,51.6998862620603,51.34956350923836,51.65946578979492,11300,0.0,0.0,0.0,VOX
2007-04-02,51.538187692603834,51.94914620173981,51.538187692603834,51.90872573852539,31500,0.0,0.0,0.0,VOX
2007-04-03,52.04349016010196,52.38034122909938,52.04349016010196,52.14454650878906,16600,0.0,0.0,0.0,VOX
2007-04-04,52.27925550520624,52.27925550520624,51.949143082258765,52.08388137817383,16100,0.0,0.0,0.0,VOX
2007-04-05,52.00980406596365,52.40729100831697,52.00980406596365,52.39381408691406,32900,0.0,0.0,0.0,VOX
2007-04-09,52.50833191714914,52.50833191714914,52.265798802617525,52.292747497558594,14900,0.0,0.0,0.0,VOX
2007-04-10,52.279271165810385,52.434224878472996,52.19843022001951,52.427486419677734,9800,0.0,0.0,0.0,VOX
2007-04-11,52.41401930080143,52.41401930080143,51.861583849062754,51.9626350402832,20000,0.0,0.0,0.0,VOX
2007-04-12,52.04347429005093,52.33990478515625,51.75378225345378,52.33990478515625,15000,0.0,0.0,0.0,VOX
2007-04-13,52.218641472483476,52.60938471126419,52.12432360726694,52.59591293334961,8800,0.0,0.0,0.0,VOX
2007-04-16,52.88561515495736,53.1146714031074,52.83845621328299,53.02709197998047,13800,0.0,0.0,0.0,VOX
2007-04-17,52.96645424620828,53.04056187902052,52.75760312649266,52.791290283203125,13800,0.0,0.0,0.0,VOX
2007-04-18,52.622856704802345,52.81823087587916,52.515061931820235,52.73738479614258,26100,0.0,0.0,0.0,VOX
2007-04-19,52.548750658602714,52.76433507109177,52.407273869775935,52.64980697631836,13600,0.0,0.0,0.0,VOX
2007-04-20,53.21571517407345,53.262874104606176,53.033817910572346,53.18876647949219,11600,0.0,0.0,0.0,VOX
2007-04-23,53.09446017027446,53.1955165119567,52.68350148338864,52.858665466308594,13200,0.0,0.0,0.0,VOX
2007-04-24,52.83171503581593,52.98666877331307,52.63634081894514,52.845191955566406,19300,0.0,0.0,0.0,VOX
2007-04-25,52.986640442816444,53.101168499766054,52.8451637007135,52.932743072509766,16000,0.0,0.0,0.0,VOX
2007-04-26,52.95298548635269,53.08772899401686,52.79803687746297,52.885616302490234,10100,0.0,0.0,0.0,VOX
2007-04-27,52.71719098973373,52.818247335912766,52.55550391981083,52.61613464355469,25900,0.0,0.0,0.0,VOX
2007-04-30,52.750850869182116,52.750850869182116,52.23209762573242,52.23209762573242,37400,0.0,0.0,0.0,VOX
2007-05-01,52.44769568936775,52.47464438411399,52.110844714946715,52.29948043823242,38100,0.0,0.0,0.0,VOX
2007-05-02,52.360112551295245,53.28308086580878,52.360112551295245,53.16181945800781,25000,0.0,0.0,0.0,VOX
2007-05-03,53.350465472620144,53.78163436120808,53.28982961707009,53.6738395690918,114600,0.0,0.0,0.0,VOX
2007-05-04,53.795115647418505,53.92985916137696,53.57953116502447,53.92985916137695,30500,0.0,0.0,0.0,VOX
2007-05-07,53.828791010361726,54.125216396207946,53.828791010361726,53.936580657958984,17500,0.0,0.0,0.0,VOX
2007-05-08,53.559309181461046,53.936580657958984,53.42457083697989,53.936580657958984,16800,0.0,0.0,0.0,VOX
2007-05-09,53.95005666539981,54.56312280435707,53.95005666539981,54.34080505371094,19200,0.0,0.0,0.0,VOX
2007-05-10,54.172366720806814,54.280156341045156,53.51887512207031,53.51887512207031,47400,0.0,0.0,0.0,VOX
2007-05-11,53.842256235415896,54.15215850195345,53.815307541812054,54.12520980834961,103200,0.0,0.0,0.0,VOX
2007-05-14,54.29364384057046,54.381228393563404,54.12521833396995,54.21280288696289,30700,0.0,0.0,0.0,VOX
2007-05-15,54.441869009395255,54.77872008385495,54.259971690760395,54.32060241699219,79100,0.0,0.0,0.0,VOX
2007-05-16,54.33407672165487,54.792194366455085,54.266707537995266,54.79219436645508,51700,0.0,0.0,0.0,VOX
2007-05-17,54.704609586793936,54.73155828813973,54.468814874942254,54.4890251159668,24900,0.0,0.0,0.0,VOX
2007-05-18,54.57659102382681,54.89996504955551,54.57659102382681,54.873016357421875,16900,0.0,0.0,0.0,VOX
2007-05-21,55.20988007382826,55.5871567110572,55.1425108978748,55.34462356567383,35400,0.0,0.0,0.0,VOX
2007-05-22,55.378294227079216,55.53324792594012,55.378294227079216,55.405242919921875,26600,0.0,0.0,0.0,VOX
2007-05-23,55.68146521037354,55.97789056264778,55.58714735193112,55.721885681152344,31500,0.0,0.0,0.0,VOX
2007-05-24,55.70842404559593,55.863372638414035,55.12230141291409,55.20988082885742,30100,0.0,0.0,0.0,VOX
2007-05-25,55.37830447956085,55.5804171433302,55.331145543339815,55.506309509277344,29300,0.0,0.0,0.0,VOX
2007-05-29,55.836416915376255,56.03852956051324,55.66799142440812,55.89705276489258,31700,0.0,0.0,0.0,VOX
2007-05-30,55.742093979886484,56.665067436792,55.65451458292925,56.638118743896484,37100,0.0,0.0,0.0,VOX
2007-05-31,56.927825364704056,57.022143244054014,56.665081966523616,56.793087005615234,30200,0.0,0.0,0.0,VOX
2007-06-01,57.07603262522498,57.16361203233505,56.68528424284798,56.82002258300781,1029100,0.0,0.0,0.0,VOX
2007-06-04,56.8469587050556,57.00865084540858,56.68527170463968,56.94127655029297,129000,0.0,0.0,0.0,VOX
2007-06-05,56.725712990939925,56.79308731078529,56.38886195146893,56.60444641113281,37000,0.0,0.0,0.0,VOX
2007-06-06,56.11935277428798,56.37535756584331,56.0654554055597,56.247352600097656,21100,0.0,0.0,0.0,VOX
2007-06-07,55.98462709774311,56.08568341115614,54.940392232308774,55.13576126098633,39400,0.0,0.0,0.0,VOX
2007-06-08,55.08861230780947,55.836421966552734,55.03472005217731,55.836421966552734,55200,0.0,0.0,0.0,VOX
2007-06-11,55.57366380931267,56.01830949461813,55.57366380931267,55.849884033203125,23600,0.0,0.0,0.0,VOX
2007-06-12,55.587166295078454,55.80275077926256,54.97409486634082,55.04820251464844,21500,0.0,0.0,0.0,VOX
2007-06-13,55.25704555405095,55.54673767089844,55.02798930069861,55.54673767089844,85400,0.0,0.0,0.0,VOX
2007-06-14,55.66801165093362,56.18676522996574,55.66801165093362,55.816226959228516,40300,0.0,0.0,0.0,VOX
2007-06-15,56.281055126977805,56.402321669800976,55.95767596613687,55.97788619995117,41400,0.0,0.0,0.0,VOX
2007-06-18,56.01831820625998,56.186743693867534,55.977892594076344,56.03852844238281,35300,0.0,0.0,0.0,VOX
2007-06-19,56.09913740606289,56.3349371092651,55.890291527160805,56.247352600097656,19800,0.0,0.0,0.0,VOX
2007-06-20,56.422552481815764,56.422552481815764,55.54673767089844,55.54673767089844,25700,0.0,0.0,0.0,VOX
2007-06-21,55.297472055170886,55.708430765600525,55.23683619071209,55.63432312011719,33200,0.0,0.0,0.0,VOX
2007-06-22,55.546744542461106,55.546744542461106,54.906729506035425,55.068416595458984,20500,0.0,0.0,0.0,VOX
2007-06-25,55.24356804093555,55.63431646310307,54.77871198215216,54.83934783935547,59500,0.0,0.0,0.0,VOX
2007-06-26,55.04818348682595,55.22334742590989,54.59006597379409,54.71807098388672,18100,0.0,0.0,0.0,VOX
2007-06-27,54.401435989230684,55.385040283203125,54.179113097732845,55.385040283203125,43200,0.0,0.0,0.0,VOX
2007-06-28,55.47263811385304,55.8229661452694,55.35137664906278,55.620853424072266,24000,0.0,0.0,0.0,VOX
2007-06-29,55.78925649076348,56.045266519745404,55.33787742063147,55.67472839355469,31200,0.0,0.0,0.0,VOX
2007-07-02,55.97116346503052,56.54380913777381,55.964425005839175,56.422542572021484,478500,0.0,0.0,0.0,VOX
2007-07-03,56.658339239923436,56.79981604829444,56.50339065263361,56.73918533325195,74800,0.0,0.0,0.0,VOX
2007-07-05,56.557266712898915,56.76611777587448,56.42926686003842,56.61116409301758,129300,0.0,0.0,0.0,VOX
2007-07-06,56.665066899857514,56.900861535537004,56.53032857659425,56.89412307739258,25800,0.0,0.0,0.0,VOX
2007-07-09,56.87391870767214,56.974975030509185,56.51011902942163,56.86044692993164,18600,0.0,0.0,0.0,VOX
2007-07-10,56.55054080283296,56.61117150845561,55.634305780547265,55.64777755737305,26600,0.0,0.0,0.0,VOX
2007-07-11,55.59386050477572,56.112613677978516,55.4321735403717,56.112613677978516,28000,0.0,0.0,0.0,VOX
2007-07-12,56.402323571537856,56.995179389808804,56.37537487889769,56.89412307739258,34900,0.0,0.0,0.0,VOX
2007-07-13,57.001915420230226,57.34550481183684,56.91433602783288,57.03560256958008,56400,0.0,0.0,0.0,VOX
2007-07-16,57.1703458991785,57.513935320907294,57.15686898228211,57.305084228515625,26200,0.0,0.0,0.0,VOX
2007-07-17,57.37921042410069,57.419636047937004,57.049097812417635,57.190574645996094,17800,0.0,0.0,0.0,VOX
2007-07-18,56.934556699886826,56.934556699886826,56.48991091864634,56.88739776611328,34900,0.0,0.0,0.0,VOX
2007-07-19,57.271413546746004,57.433100601926334,57.116459811408205,57.2242546081543,22900,0.0,0.0,0.0,VOX
2007-07-20,57.19057814019236,57.19057814019236,56.584245144996856,56.76614761352539,26300,0.0,0.0,0.0,VOX
2007-07-23,56.92109276015832,57.44657961057527,56.92109276015832,57.190574645996094,22000,0.0,0.0,0.0,VOX
2007-07-24,56.86044113115284,57.14339469428974,56.41579541199123,56.58422088623047,54500,0.0,0.0,0.0,VOX
2007-07-25,56.94803534350678,57.06930192210636,56.213702551942944,56.46970748901367,35200,0.0,0.0,0.0,VOX
2007-07-26,55.816214304541894,55.991378278262566,54.56986652908753,54.95387649536133,91600,0.0,0.0,0.0,VOX
2007-07-27,54.79218249563041,55.189664191064395,54.381223882420755,54.387962341308594,72000,0.0,0.0,0.0,VOX
2007-07-30,54.401440452516745,54.98082462580676,53.99722025113594,54.81913757324219,77200,0.0,0.0,0.0,VOX
2007-07-31,55.49282422504924,55.68819838182781,54.50922012329102,54.509220123291016,49400,0.0,0.0,0.0,VOX
2007-08-01,54.79891892882723,55.102087916751415,54.23975016787433,54.93366241455078,34600,0.0,0.0,0.0,VOX
2007-08-02,55.297472055170886,55.72864100710701,55.07514911872088,55.63432312011719,17400,0.0,0.0,0.0,VOX
2007-08-03,55.479349714559575,55.479349714559575,53.781623210239935,53.97699737548828,16700,0.0,0.0,0.0,VOX
2007-08-06,53.96352199741613,54.29363449434404,53.31003032190948,54.21953201293945,84300,0.0,0.0,0.0,VOX
2007-08-07,53.82878961183758,54.60354792232119,53.66036411564281,54.26669692993164,12100,0.0,0.0,0.0,VOX
2007-08-08,54.69787452931246,54.72482322980241,53.61994706947044,54.47555160522461,49200,0.0,0.0,0.0,VOX
2007-08-09,53.7546852970935,54.266700276281675,53.22919853895184,53.28982925415039,44000,0.0,0.0,0.0,VOX
2007-08-10,52.52855219945962,53.64689498373809,52.346649758803046,53.054039001464844,28000,0.0,0.0,0.0,VOX
2007-08-13,53.50541829410421,53.97701283701224,53.50541829410421,53.7075309753418,33400,0.0,0.0,0.0,VOX
2007-08-14,53.66708720894996,53.74118967731579,52.41400146484375,52.41400146484375,16200,0.0,0.0,0.0,VOX
2007-08-15,51.807685970932916,52.7037108842856,51.44388626611442,51.49778366088867,59800,0.0,0.0,0.0,VOX
2007-08-16,51.221563367624476,51.49778366088867,50.069533539001796,51.49778366088867,112300,0.0,0.0,0.0,VOX
