date,open,high,low,close,volume,dividend,split,gains,etf
2006-09-01,22.776535591294707,22.818663318549422,22.643135139175968,22.80462074279785,791200,0.0,0.0,0.0,XLI
2006-09-05,22.734411421386167,22.881854454957185,22.69930631982367,22.853769302368164,1600500,0.0,0.0,0.0,XLI
2006-09-06,22.811636967131925,22.811636967131925,22.61504364013672,22.61504364013672,2513800,0.0,0.0,0.0,XLI
2006-09-07,22.50271336073907,22.622073922353138,22.46760825850468,22.558883666992188,1184100,0.0,0.0,0.0,XLI
2006-09-08,22.551859785483163,22.60100746154785,22.52377731226582,22.60100746154785,1063700,0.0,0.0,0.0,XLI
2006-09-11,22.467606567625037,22.636114795355088,22.404416317019695,22.622072219848633,835600,0.0,0.0,0.0,XLI
2006-09-12,22.671220843853902,22.846749027510224,22.586965387288647,22.832706451416016,3449600,0.0,0.0,0.0,XLI
2006-09-13,22.832707711463534,23.10653126454304,22.818665134594372,23.064403533935547,2139500,0.0,0.0,0.0,XLI
2006-09-14,22.930996504085133,23.029291835671206,22.909933983987237,22.959081649780273,1588500,0.0,0.0,0.0,XLI
2006-09-15,22.999977400661926,23.19035154628039,22.999977400661926,23.077537536621094,1908100,0.138,0.0,0.0,XLI
2006-09-18,23.04227944379546,23.19034730004312,23.04227944379546,23.133941650390625,472500,0.0,0.0,0.0,XLI
2006-09-19,23.13395772622408,23.13395772622408,22.90127719926103,23.042295455932617,1592700,0.0,0.0,0.0,XLI
2006-09-20,23.028188393015473,23.23971438753683,23.028188393015473,23.169206619262695,1442900,0.0,0.0,0.0,XLI
2006-09-21,23.260861184425803,23.260861184425803,22.85895843101464,22.950620651245117,1396300,0.0,0.0,0.0,XLI
2006-09-22,22.85896039638131,22.90831904974768,22.760248469045155,22.83780860900879,2069200,0.0,0.0,0.0,XLI
2006-09-25,23.021131529104398,23.140995235814948,22.823704997907445,23.112791061401367,1061700,0.0,0.0,0.0,XLI
2006-09-26,23.162152016812612,23.465340232897415,23.126898136042012,23.40188217163086,3463500,0.0,0.0,0.0,XLI
2006-09-27,23.514701506155475,23.592261675158753,23.44419372871575,23.458295822143555,1907100,0.0,0.0,0.0,XLI
2006-09-28,23.585204725019736,23.65571248079081,23.451236223476833,23.620458602905273,1211500,0.0,0.0,0.0,XLI
